title,info
"
未確認で進行形
",ごく普通の生活をしていた少女・夜ノ森小紅は16歳の誕生日に、小紅の許婚と名乗る少年・三峰白夜と、その妹・三峰真白に出会い、彼女の家で一緒に生活することになる。小紅の姉・夜ノ森紅緒を巻き込み、...
"
中二病でも恋がしたい!戀
",元・中二病で高校1年生の富樫勇太と、同学年で現役・中二病の小鳥遊六花を軸として周囲を巻き込みながら展開していく学園ラブコメディ作品。
"
いなり、こんこん、恋いろは。
",伏見いなりは、同級生の丹波橋紅司に片想いをしているが、その想いをなかなか打ち明けられない日々を送っていた。ある日、いなりは宇迦之御魂神の御使いの狐・コンが川に落ちかけているところを助け、その...
"
ウィッチクラフトワークス
",ごく普通の高校生・多華宮仄は、掃除中にゴミ箱へ捨てられていたぬいぐるみを見つける。そのぬいぐるみに書かれていた「晴れ 時々 校舎が降るでしょう」の文字通り頭上に校舎が降り注がんとしていた時、...
"
のうりん
",岐阜県立田茂農林高等学校、通称「のうりん」の生産科学科2年A組栽培専攻に所属する畑耕作（はた こうさく）は、アイドルの草壁ゆか（くさかべ ゆか）に熱を上げるちょっぴりアイドルオタク。同じく2...
"
ディーふらぐ!
",府上高校一の不良として恐れられている風間堅次がひょんな事からゲーム製作部の部室を覗いてみると、その中では小火災が発生していた。中にいた部員たちと消火する事には成功するものの、火災を隠蔽するた...
"
スペース☆ダンディ
",人気アニメを手掛けたスタッフが集まって制作される、宇宙を舞台にしたコメディ仕立てのSFアクションアニメ
"
ノラガミ
",夜卜は神だが、無名で祀られる社もなかったので「自称」神である。正式な神になるために、賽銭5円でどんな依頼も引き受けていた。ある依頼の時に不注意で壱岐 ひよりを事故に遭わせてしまう。ひよりは一...
"
生徒会役員共＊
",舞台は、少子化の影響で女子校から共学校となった私立高校・桜才学園。新入生の津田タカトシは、ひょんなことから生徒会長・天草シノによって生徒会副会長に任命される。一般に堅いイメージがある生徒会だ...
"
ニセコイ
",10年前、一条楽は一人の少女と出会う。短い時間だったが、2人の間には幼いながらも愛情のようなものが芽生えていた。そして少女との別れの時、彼女は「ザクシャ イン ラブ」（愛を永遠に）の言葉と共...
"
Wake Up, Girls!
",仙台に拠点を置く弱小芸能プロダクション「グリーンリーヴス・エンタテインメント」は所属していた最後のタレントにも逃げられ、危機を迎えていた。そこで打開策として社長の丹下順子はアイドルグループの...
"
世界征服～謀略のズヴィズダー～
",一人の幼女、星宮ケイトによって為される世界征服の一部始終を描いた物語。
"
ウィザード・バリスターズ 弁魔士セシル
",魔術とそれを用いた事件や解決後の訴訟が日常化し、弁護士ならぬ弁魔士が必要とされるようになった西暦2018年の東京を舞台に、史上最年少の弁魔士である須藤セシルの活躍を描く。
"
最近、妹のようすがちょっとおかしいんだが。
",両親の再婚で義理の兄妹になった二人。義妹が自称幽霊の少女に憑かれてしまい、成仏させるため義兄と恋愛することに。
"
そにアニ
",ニトロプラスのイメージキャラクターである、すーぱーそに子のアニメーション
"
桜Trick
",3年後に他校と合併し廃校になることになっている美里西高校。そこに入学した親友同士である高山春香と園田優。優が大好きは春香は、優が他の生徒とさっそく仲良くしている様子を見て嫉妬してしまう。春香...
"
となりの関くん
",とある学校のとあるクラス。最後列の窓際の座席に座る関くんは、教師から見えにくい位置であるのをいいことに、授業中に「内職」という名の一人遊びに興じている。クラス内郵便や、机の穴ゴルフといった誰...
"
バディ・コンプレックス
",渡瀬青葉は都内の高校に通う高校生。夏休みが明けた始業式の日、あることがきっかけで同い年の隼鷹・ディオ・ウェインバーグと出会う。その出会いはやがて世界の運命を大きく変えていくことになり、また青...
"
咲-Saki- 全国編
",国高校生麻雀大会（インターハイ）優勝を目指す清澄高校麻雀部と、その新入部員である宮永咲の物語。
"
魔法戦争
",七瀬武は過去にとある事故を起こしてしまったが、それ以外はクラスでも生真面目な生徒と見られている普通の高校生で幼馴染の五十島くるみとはくるみの諸事情により偽の恋人関係を築いていた。だが、ある日...
"
鬼灯の冷徹
",戦後の人口爆発や悪霊の凶暴化により、地獄は人材不足による大混乱に陥っていた。そんな中、史実とは違って頼りない閻魔大王に代わり、様々な問題の後始末を影で行っているのは第一補佐官・鬼灯だった。こ...
"
ハマトラ
",2014年の横浜を舞台に、「ミニマムホルダー」と呼ばれる特殊能力者を巡ってストーリーが展開する。
"
ノブナガン
",2013年。修学旅行で台湾に訪れていた女子高生・小椋しおは、突如出現した怪獣「進化侵略体」に襲撃を受ける。軍隊も歯が立たない中、そこに現れた謎の男達。彼らは超国家機関「DOGOO」のエージェ...
"
マケン姫っ！通
",元・女子校で男女共学へ移行したばかりの学校「天日学園」（てんびがくえん）に入学した主人公の大山タケルは、そこで「マケン」という特殊な能力を持った武器の数々を目にする。この学園では、生徒1人1...
"
お姉ちゃんが来た
",両親の再婚により姉弟となった2人が主な登場人物である。
