title,info
"
おそ松さん
",成長して大人になった後を描く。
"
落第騎士の英雄譚
",己の魂を武器に変えて戦う現代の魔法使い・伐刀者（ブレイザー）が存在する世界でその養成学校である破軍学園に通っている黒鉄一輝。しかし、伐刀者としての能力値が低すぎて、結果的に単位が取れずに留年...
"
ワンパンマン
",就職活動に行き詰る青年・サイタマは、ある日街で暴れていた怪人から顎の割れた少年を救う。その際、「ヒーローになりたい」という幼き頃の夢を思い出し、就活を辞めてヒーローになることを決意。3年間の...
"
機動戦士ガンダム 鉄血のオルフェンズ
",P.D.(Post Disaster)323年。「厄祭戦」（やくさいせん）と呼ばれた大規模戦争の終結から約300年後、地球の統治機構は大幅に激変したうえ、火星圏でも一触即発の事態となっていた...
"
学戦都市アスタリスク
","20世紀に地球を襲った未曾有の大災害「落星雨」（インベルティア）によって世界が激変してから、数十年後。
北関東多重クレーター湖上に浮かぶ水上学園都市「六花」（通称：アスタリスク）。そこにある..."
"
すべてがFになる -THE PERFECT INSIDER-
",犀川研究室の旅行で、愛知県にある妃真加島に向かった犀川創平と研究室の面々。犀川の恩師の娘である西之園萌絵も研究室の正式なメンバーではないが参加していた。妃真加島にはその所有者である真賀田家が...
"
ヘヴィーオブジェクト
",人々が望んでも、戦争が無くならない未来。繰り返される殺戮の中、既存の兵器では歯が立たない超大型兵器『オブジェクト』が跋扈する世界。オブジェクトの設計士を目指す学生・クウェンサーは自ら戦場に赴...
"
櫻子さんの足下には死体が埋まっている
",北海道・旭川市に住む高校生・館脇正太郎は、良家のお嬢様にして『骨』を愛してやまない標本士の女性・九条櫻子とある切っ掛けで交流を持つようになる。その先々で様々な人の死に絡む事件に遭遇する事とな...
"
俺がお嬢様学校に「庶民サンプル」としてゲッツされた件
","ごく平凡な高校生・神楽坂公人は、ある日突然「清華院女学校」に拉致されてしまう。
そこは名家の令嬢ばかりが集うお嬢様学校で、生徒達は外界とは全くの無縁で、父親以外の男性を知らないという状況であ..."
"
うたわれるもの 偽りの仮面
","青年は、気が付くと記憶を失った状態で雪舞う荒野に立ち尽くしていた。昆虫のような怪物が襲いかかってきたその時、クオンという名前の少女が彼を助けてくれた。
かくして、青年はハクという名前を貰い、..."
"
ゆるゆり さん☆ハイ!
",七森中の「ごらく部」に所属する女子中学生4人と、それを取り巻く生徒会の女の子たち。彼女たちの日常生活を描く。
"
心が叫びたがってるんだ。
",少女・成瀬順は、幼い頃に憧れていた山の上のお城から、父と浮気相手の女性が車で出てくるところを目撃し、それを「王子様とお姫様」の話として母親に話したことにより両親の離婚を招いてしまう。家を去る...
"
ルパン三世 新シリーズ(2015)
",ルパン三世が主人公のテレビアニメシリーズとしては『ルパン三世 PartIII』以来30年ぶりとなり、プロデューサーの浄園祐は本作を「大塚康生ルパンの継承」と語っている。
"
対魔導学園35試験小隊
",魔力を持つ人間が滅びようとしている世界、武力の頂点の座は剣から魔法、そして銃へと移り変わっていた。残存する魔力の脅威を取り締まる『異端審問官』の育成機関、通称『対魔導学園』に通う草薙タケルは...
"
コンクリート・レボルティオ 超人幻想
",異能の力を使う「存在」、いわゆる「超人」達が普通に世界に居て、それぞれの目的を持って行動し、時に助け合い時に戦う世界を描く物語である。
"
スタミュ -高校星歌劇-
",音楽芸能分野の名門校・綾薙学園に入学した星谷悠太は中学の時に見たミュージカルで素晴らしいパフォーマンスを見せたこの学校の生徒に憧れていた。彼が目指すのは花形コースの「ミュージカル学科」。しか...
"
ご注文はうさぎですか??
",高校入学を期に木組みの家と石畳の街に引っ越してきたココアは、下宿先を探して道に迷う中、ラビットハウスという名の喫茶店を発見する。名前からうさぎだらけの喫茶店に違いないと思ったココアであったが...
"
ヤング ブラック・ジャック
",時代は1968年。ヴェトナム戦争が勃発し、学生運動が激しさを増す中、とある大学の医学部に1人の奇妙な男が在籍していた。半白の髪、全身に残る無数の傷、傷跡を境に皮膚の色が違う顔面。医師免許を取...
"
緋弾のアリアAA
",緋弾のアリアのスピンオフ。
"
終物語
","十月下旬、私立直江津高校三年生の阿良々木暦は、転校してきたばかりの一年生女子、忍野扇を後輩の神原駿河から紹介された。
放課後、扇は不思議なことを言い出した。彼女はとある事情から転校を繰り返し..."
"
ハッカドール
",ニュースアプリ「ハッカドール」のアニメ化。
"
コメット・ルシファー
",いま冒険の旅が始まる。君と仲間と、運命を連れて。
"
K RETURN OF KINGS
",超能力者が人類の歴史を裏から支えてきたパラレルワールドの現代日本を舞台に、7人の「王」の下へ集った者たち同士の交流や超能力戦を描く、群像劇である。
"
北斗の拳 イチゴ味
",原典『北斗の拳』に登場する“南斗六聖拳”「将星」の男にして自らを「聖帝」と僭称する男・サウザーを主役にしたパロディギャグ。
"
ノラガミ ARAGOTO
",夜卜は神だが、無名で祀られる社もなかったので「自称」神である。正式な神になるために、賽銭5円でどんな依頼も引き受けていた。ある依頼の時に不注意で壱岐 ひよりを事故に遭わせてしまう。ひよりは一...
"
ランス・アンド・マスクス
",騎士として自然に振る舞ってしまう〝騎士道体質〟の花房葉太郎は、無意識に女性を守ろうと体が動いてしまう。そんな葉太郎は、少女・鬼堂院真緒の悲鳴を聞きつけ、マントとランス、そして正体を隠すための...
"
ハーモニー
",2019年、アメリカ合衆国で発生した暴動をきっかけに全世界で戦争と未知のウィルスが蔓延した「大災禍（ザ・メイルストロム）」によって従来の政府は崩壊し、新たな統治機構「生府」の下で高度な医療経...
"
進撃!巨人中学校
",「もし「進撃の巨人」の登場人物（巨人含む）が同じ中学校に通っていたら」という展開を描く。
"
屍者の帝国
",フランケンシュタインによる屍体蘇生術が普及した19世紀の世界を舞台とするスチームパンクSF。
"
終わりのセラフ 第2クール
",突然発生したウイルスにより大人たちが死に絶え、人間社会が崩壊してから4年。残された子共たちは吸血鬼たちが住む地下都市に囚われ、血液を提供する代わりに生かされるという家蓄同然の生活を送っていた...
"
新妹魔王の契約者 BURST
",高校1年生の東城刃更は父親の東城迅と2人暮らしであったが、成瀬澪と成瀬万理亜が新しい家族の一員となり、幸せの毎日を送っていた。だが迅が出張で家を空けることになり、しばらくは3人で過ごすことに...
"
ヴァルキリードライヴ マーメイド
",世界中の10代から20代の女性に、ある謎の病が流行し始めていた。それは精神的高揚を得ると感染者の肉体の構成が大きく変化し、身体そのものが武器化してしまうというものだった。その症状を引き起こす...
"
Dance with Devils
",どこか懐かしい姿をした街・四皇町。そこに暮らす立華リツカは、四皇學園に通う高校二年生の少女。イギリスに留学中の兄・リンドからの、時々の連絡を楽しみにしつつ、母とふたりの穏やかな日常を送ってい...
"
ハイキュー!! 2ndシーズン
","インターハイ予選、青葉城西に敗北した烏野高校排球部は、春高予選に向け再び動き出していた。
そんな中、音駒高校を始め強豪校が集まる東京合宿への参加が決定。
より練習に力の入る部員一同。しかし合..."
"
不思議なソメラちゃん
",野々本ソメラは亡き父母より継承された「野々本魔法拳」の使い手のニートの少女。今日も妹のククルや友人の天童雫らを巻き添えにし、目先の欲望を満たすためのトンデモ行動を巻き起こすのであった。
"
影鰐-KAGEWANI-
",現代日本に突如として出現したUMA「奇獣」の謎を探る、生物学者・番場宗介の物語。
"
Peeping Life TV
",キャッチコピーは、「人間をさぼろう。」
"
小森さんは断れない!
",小森さんは断れない。
"
JKめし!
",3人のJK（女子高生）が、試験勉強の合間を縫って作る簡単でおいしいB級グルメ「JKめし」を紹介する。
"
温泉幼精ハコネちゃん
",箱根温泉の温泉饅頭屋の息子・冬哉はある日、店の裏山にある源泉に温泉饅頭を落としてしまう。直後、源泉の中から幼女が現れた。彼女は名をハコネと言い、「源泉の主」を自称する。元の大人の姿に戻りたい...
"
いとしのムーコ
",緑豊かな山の中でガラス工房を営む吹きガラス職人の小松と、彼を大好きな愛犬のムーコ（雌）との日常を描いている。
