title,info
"
東京リベンジャーズ
",不良だった主人公が中学時代へのタイムリープ能力に目覚めたことを機に、かつての恋人が殺害される運命を変えるべく元凶となる暴走族チームで成り上がる姿を描いたサスペンス作品
"
シャドーハウス
","この館には秘密がある──

断崖に佇む大きな館「シャドーハウス」で貴族の真似事をする、
顔のない一族「シャドー」。
その“顔”としてシャドーに仕える世話係の「生き人形」。

ある日、“シャド..."
"
ゴジラ S.P
","２０３０年、千葉県逃尾市。
“何でも屋”な町工場「オオタキファクトリー」の有川ユンは、
誰も住んでいないはずの洋館に気配がするということで調査へ。
空想生物を研究する大学院生の神野銘は、
旧..."
"
SSSS.DYNAZENON
","フジヨキ台高校一年生の麻中蓬はある日の帰り道、『怪獣使い』を名乗る謎の男ガウマと出会う。

突如現れる怪獣と巨大ロボット ダイナゼノン。

その場に居合わせた南夢芽・山中暦・飛鳥川ちせと共に..."
"
Vivy -Fluorite Eye's Song-
","“ニーアランド”、それは夢と希望と科学が混在したAI複合テーマパーク。
史上初の自律人型AIとして生み出され、施設のAIキャストとして活動するヴィヴィは日々、歌うためにステージに立ち続ける。..."
"
オッドタクシー
",そこは見慣れていたはずの街だったが、何かが少し違うようになっていた。タクシー運転手・小戸川は、毎日平凡な生活を送っているが、身寄りがないほか、他人に対してはあまり関わることのない、少し偏屈か...
"
スーパーカブ
","私にはなにもない。と思っていた。
山梨県北杜市の高校に通う女の子、小熊。
両親も友達も趣味も無い、
何も無い日々を過ごす彼女だが、
ふと見かけた中古のスーパーカブを買ったことで、
ちょっとず..."
"
バクテン!!
",双葉翔太郎は中学時代の最後の夏に偶然男子新体操を知り、その世界へ強烈に魅了される。私立蒼秀館高等学校へと入学した翔太郎は、中学男子新体操のスターであった同級生の美里良夜や個性的な先輩と熱い青...
"
ゾンビランドサガ リベンジ
",大会場での集客に失敗し、莫大な借金を背負ったフランシュシュ。たえを除くメンバーは借金返済のためアルバイトに励み、フランシュシュを復活させようとしていた。幸太郎はプロジェクトをあきらめ飲んだく...
"
SHAMAN KING
",塾帰りの少年・小山田まん太は、墓場で幽霊と楽しげに会話する不思議な少年と出会う。少年の名は、麻倉 葉。霊と自在に交流し、その力を引き出す「シャーマン」だった。そしてある日、まん太は「木刀の竜...
"
不滅のあなたへ
","観察者によって、地上へ""球""が投げ込まれた。その""球""はありとあらゆるものの姿をうつし、変化することができる。""それ""は石、コケへと姿を変え、南方から現れたレッシオオカミへと姿を変える。あて..."
"
機動戦士ガンダム 閃光のハサウェイ
","第二次ネオ・ジオン戦争（シャアの反乱）から12年。
　U.C.0105——。地球連邦政府の腐敗は地球の汚染を加速させ、強制的に民間人を宇宙へと連行する非人道的な政策「人狩り」も行っていた。
..."
"
86-エイティシックス-
",サンマグノリア共和国。国民たちが送る平穏な暮らしの影では、数多の命がすり潰されていた。隣国・ギアーデ帝国の無人戦闘機械〈レギオン〉の侵攻に対抗するため、共和国が製造した無人機〈ジャガーノート...
"
美少年探偵団
","十年前に一度だけ見た星を探す少女、瞳島眉美。
彼女は「美少年探偵団」の事務所を訪れる。
そこにいたのは個性豊かな五人の美少年たち。
彼らとの出会いで眉美の十年来の星探しが大きく動き出す。
眩..."
"
映画大好きポンポさん
",敏腕映画プロデューサー・ポンポさんのもとで製作アシスタントをしているジーン。映画に心を奪われた彼は、観た映画をすべて記憶している映画通だ。映画を撮ることにも憧れていたが、自分には無理だと卑屈...
"
新幹線変形ロボ シンカリオンZ THE ANIMATION
","小学5年生の新多シンは、「世界の謎を解き明かす男」を自称するオカルト好き。

その日も宇宙人の目撃情報を聞きつけて、JR横川駅周辺の調査にきていた。

その道中で通りがかった「碓氷峠鉄道文化..."
"
灼熱カバディ
","宵越竜哉は『不倒の宵越』と呼ばれるサッカーの名選手だったが、
高校入学を機にスポーツと縁を切ってしまう。

そんな彼のもとへ、とある運動部が勧誘にやってくる。
その競技は、 仲間と協力し縄張..."
"
フルーツバスケット The Final
",慊人は男性ではなく、女性だった。生まれた日から母親の草摩楝によって男性として育てられてきたのだ。その本意は不明だが、はっきりとしているのは慊人と楝が憎しみあっていること。そして、紅野が慊人か...
"
ましろのおと
",津軽三味線の奏者、澤村松吾郎を祖父に持つ少年「澤村雪」は、憧れていた祖父の死をきっかけに、なくなってしまった”自分の音”を探すため、アテもなく上京する。トラブルに巻き込まれていたところを、キ...
