title,info
"
鬼滅の刃
",時は大正、心優しき少年・炭治郎は炭を売って生活していた。しかし、ある日家族を皆殺しされ、唯一生き残った妹・禰豆子も凶悪な鬼と化してしまった。禰豆子を人間に戻すため2人は旅立つ。 
"
プロメア
","全世界の半分が焼失したその未曽有の事態の引き金となったのは、
突然変異で誕生した炎を操る人種〈バーニッシュ〉の出現だった。
あれから30年――攻撃的な一部の面々が〈マッドバーニッシュ〉を名乗..."
"
さらざんまい
",キャッチコピーは「つながっても、見失っても。手放すな、欲望は君の命だ。」
"
フルーツバスケット(2019)
","高校生の本田透は、唯一の家族だった母親を亡くしてから一人でテント暮らしをしていた。
ところが、テントを張ったその場所は由緒正しい『草摩家』の敷地内だった!
草摩紫呉に家事の腕を買われた透は、..."
"
ワンパンマン(第2期)
","趣味でヒーローを始めた男、サイタマ。

3年間の特訓により無敵のパワーを手に入れ、
あらゆる敵を一撃で倒すヒーローである。

ひょんなことから弟子となったジェノスと共に
ヒーロー協会で正式な..."
"
この音とまれ!
","新学期。時瀬高校２年の倉田武蔵は、先輩から託された廃部寸前の箏曲部を守ろうと一人必死に頑張っていた。
だが部室は不良たちに荒らされ、新入部員の勧誘もままならない。
そんな時、警察沙汰を起こし..."
"
海獣の子供
",自分の気持ちを言葉にするのが苦手な中学生の琉花は、夏休み初日に部活でチームメイトと問題を起こしてしまう。母親と距離を置いていた彼女は、長い夏の間、学校でも家でも自らの居場所を失うことに。そん...
"
キャロル&チューズデイ
",ハーシェルの町に住むお嬢様のチューズデイは、家出をしてアルバシティまでやってきた。彼女の夢はミュージシャン。そのアルバシティでバイトを首になったのが施設育ちのキャロル。彼女の夢もまた、ミュー...
"
KING OF PRISM -Shiny Seven Stars-
",スクリーンに映る虹色の光があなたをきっと魅了する
"
異世界かるてっと
","カズマたちはひょんな事から、異世界へ転移する謎のスイッチを押してしまう。
アインズ、そしてターニャもスイッチを押してしまい、異世界へ転移！転移先はまさかの……!?"
"
文豪ストレイドッグス(第3シーズン)
","白虎と黒獣――中島敦と芥川龍之介の共闘が
フランシス・Ｆとの決戦を制し、
大国より襲来した「組合（ギルド）」との
巨大異能戦争は終結を迎えた。

その戦いの中で結ばれた
「武装探偵社」と「ポ..."
"
賢者の孫
",この世界では名を知らぬものはいない偉大な『賢者』マーリンに拾われたシン。彼は前世の記憶を持つ異世界転生者であった。マーリンに育てられ規格外の魔法使いとなったシンだったが、人里離れて育てられた...
"
ぼくたちは勉強ができない
",天賦の才能と希望する進路のミスマッチに悩む同級生のヒロインたちを志望大学に合格させるため、男子高校生の主人公が教育係として奮闘するラブコメディ。
"
消滅都市
",都市が消滅したロスト現象から3年。運び屋のタクヤは、謎の少女ユキとともに消滅都市を目指す。
"
ひとりぼっちの○○生活
",一里ぼっちは、幼馴染の八原かいと、中学でクラス全員と友達にならない限り絶交するという約束をしてしまう。人見知りのぼっちは友達を作るのに苦労するも、前の席の砂尾なこをはじめとし、少しずつ友達を...
"
真夜中のオカルト公務員
",陰陽師、エクソシスト、錬金術師…フツーじゃない公務員が新宿を駆け巡る！東京23区全ての区役所に人知れず存在する“夜間地域交流課”。そこは“オカルト的事象”を解決する、特殊な課だった。 
"
きみと、波にのれたら
",大学入学を機に海辺の街へ越してきたひな子。サーフィンが大好きで、波の上では怖いものなしだが自分の未来については自信を持てずにいた。ある火事騒動をきっかけに、ひな子は消防士の港と出会い、二人は...
"
八月のシンデレラナイン
","市立里ヶ浜高校に入学した有原翼は、
野球部のないこの学校に「女子硬式野球部」を立ち上げる。

そこに集うのは、
野球にはじめて触れる少女や、
一度はプレーをあきらめた少女、
高い壁に挑み続け..."
"
ULTRAMAN
",光の巨人が平和をもたらした地球は、再び異星人の脅威にさらされていた。少年はウルトラマンとして戦った父の伝説を継承し、次世代のヒーローとして立ち上がる!
"
川柳少女
","言いたいことは五七五の川柳で伝える女の子・雪白七々子と、
見た目は怖いけど心優しい文芸部の毒島エイジ。

たった１７音で紡がれる二人の日常は、いつだって幸せいっぱい!"
"
Fairy gone フェアリーゴーン
",憑依した生物に特殊な力を与える「妖精」の軍事利用により戦争が終結して9年が経過した世界を舞台に、妖精の力を行使することのできる人間「妖精兵」たちの戦いを取り扱ったオリジナルアニメ
"
MIX
",舞台は『タッチ』から約30年後の明青学園。すっかり低迷した明青学園の野球部に入部した、同い年の義兄弟である立花投馬・走一郎たちが、上杉達也らを擁して以来の甲子園出場を目指す
"
世話やきキツネの仙狐さん
",ブラック企業に勤め、身も心も満身創痍なサラリーマン中野は、激務を終えたある日、自宅で料理を作る謎の少女に遭遇する。仙狐と名乗った少女は、自身が齡800歳の神使の狐であり、かつて中野の祖先と縁...
"
RobiHachi
","ロビーは、顔は悪くないが残念なアラサー。
自称フリーのルポライターだが、仕事上の失敗から契約を切られ、彼女には振られ、 交通事故で死にかけるなど、人生で思うにまかせぬ不運が続き、 ついには借..."
"
リラックマとカオルさん
",ふわふわな体、優しい目、そして安定のマイペースぶり。いつのまにか住みついたリラックマのおかげで、平凡なカオルさんの毎日はいつもほんわり温かい。
"
この世の果てで恋を唄う少女YU-NO
","主人公・有馬たくやは幼少期に母を亡くし、歴史学者である父も二ヶ月前に事故で亡くしてしまった。

全てにおいて活力を失ってしまった学生最後の夏休み。
ある日、用途不明の丸い鏡とガラス玉のはまっ..."
"
みだらな青ちゃんは勉強ができない
",異性を毛嫌いしている堀江青は、大学に合格して官能小説家の父のいる家を出るために、青春を犠牲にする覚悟で勉強に取り組んできた。しかし、リア充の同級生木嶋拓海に告白されたのをきっかけに、青は勉強...
"
なむあみだ仏っ!-蓮台 UTENA-
","煩悩を、浄化せよ。人々を救うため煩悩に立ち向かう!
現世に降臨した仏様のドタバタ共同生活!?"
"
ダイヤのA actII
",センバツへの出場を決めた青道野球部。高校野球の聖地・甲子園球場のマウンドに、ついに沢村が立つ!全国制覇を目指す青道の前に立ちはだかるのは、昨年夏の大会優勝校・巨摩大藤巻と、その絶対的エース・...
"
群青のマグメル
",未開の新大陸で探険家達の救助を生業とする主人公のヨウと、その仲間たちの活躍を描く探検ファンタジー漫画。
"
八十亀ちゃんかんさつにっき
",東京都から愛知県に越してきた主人公の視点を通じて、ヒロインの話す名古屋弁や愛知県における現代の習俗を描くご当地漫画。
"
超可動ガール1/6
","三次元（現実）の女性に興味が無い硬派なオタク、房伊田春人。
ある日、大好きなアニメのヒロイン・ノーナの美少女フィギュアを購入したが、
突然フィギュアのはずのノーナが動き出した!"
"
なんでここに先生が!?
",「鬼の児嶋」と恐れられる児嶋加奈はおっかないと評判だが、佐藤一郎の前だけは天然ドジな先生。それが原因で引き起こされるエッチなハプニングに二人は巻き込まれてしまう。
"
妖怪ウォッチ!
",
"
ストライクウィッチーズ 501部隊発進しますっ!
","人類の防衛線『第501統合戦闘航空団』に宮藤芳佳が入隊!
・・・しかし、肝心の敵・ネウロイはなかなかやってこず、
戦闘ではなく炊事洗濯の毎日に追われる日々。
個性的な隊員たちに振り回されたり..."
"
みるタイツ
","４月。雨の朝。散り始めた桜が雨に打たれ、水たまりに浮かんでいる。生徒たちが色とりどりの傘が高校の校門をくぐり抜けていく。

「おはよ、レン」。下駄箱の前で、濡れたタイツのレンにユアが話しかけ..."
"
女子かう生
",喋らなくてもカワイイ、サイレント女子高生アニメ!
"
フリージ
",近代化と都市開発が急激に進むドバイの街の片隅に暮らす、4人のおばあちゃんたち。 古くからドバイに伝わる伝統と習慣を重んじる彼女たちは、街の中で静かな生活をしようとしているが、日々その姿を変え...
"
ノブナガ先生の幼な妻
",織田信長の末裔とされる織田信永は、ハーレムを作りたいという願望を抱いているが、彼女が出来ることもなくアラサーにさしかかろうとしていた。ある日、ノブナガは実家の蔵で割れた茶碗に触れた瞬間、空中...
"
バースデー・ワンダーランド
",一生に一度の誕生日、あなたを涙と感動の冒険へ!アカネが＜幸せ色の国＞で見つけた宝物とは?
"
けだまのゴンじろー
",小学５年生のマコトは朝起きると髪型がアフロになっていた！？この異常事態を両親にバレないようなんとかやり過ごしたマコトだったが、マコトの意志と関係なく、髪の毛が暴走し始める!
"
洗い屋さん!～俺とアイツが女湯で!?～
",実家の銭湯で背中流し職人のアルバイトを始めた月島奏太は、正体を隠したまま、同級生の少女・結月葵の背中を流す。
"
凹凸世界
","凹凸世界の創始神は気まぐれな神さまで、凹凸世界に無数の星と人々をつくり、好き勝手に支配していた。神は同時に七神使もつくり、神の意思を代行させていた。
でも、創始神は民に一切のチャンスを与えな..."
"
パウ・パトロール
",主人公・ケントと、６匹の子犬たちからなるチーム「パウ・パトロール」が、彼らのすむアドベンチャー・ベイでおこったさまざまなトラブルにたちむかう。
