title,info
"
アマガミSS
",ず～っと 見てるからね「ぽっちゃり幼馴染」…主人公の幼稚園時代からの幼馴染み。密かに主人公を想い続けている。自作の鼻歌を歌ったりして、いつもぼーっとしているのんびり屋。かなりのドジっ子でもあ...
"
学園黙示録 HIGHSCHOOL OF THE DEAD
",いつものように教室の外で授業をサボっていた小室孝は、校門の前で不審者とモメている教師達を目撃する。
"
生徒会役員共
",舞台は、少子化の影響で女子校から共学校となった私立高校・桜才学園。新入生の津田タカトシは、ひょんなことから生徒会長・天草シノによって生徒会副会長に任命される。一般に堅いイメージがある生徒会だ...
"
伝説の勇者の伝説
",ローランド帝国王立特殊学院の学生、ライナ・リュートは、いつも寝てばかりで無気力の劣等生。昼寝だけして過ごすことを望んでいたある日、敵国のエスタブール王国が戦争をしかけてきたことで、ライナたち...
"
みつどもえ
",小学6年生の「日本一似ていない」三つ子・丸井みつば、丸井ふたば、丸井ひとはという丸井三姉妹とその周辺人物が織り成す、ギャグアニメ。
"
ストライクウィッチーズ2
",1945年春、第504統合戦闘航空団による人型ネウロイとのコミュニケーション実験が行われているヴェネツィア上空に、突如巨大なネウロイの巣が新たに出現し、以前のネウロイの巣は破壊されてしまい、...
"
世紀末オカルト学院
",時はまさに世紀末の1999年。長野市松代の皆神山頂にある私立ヴァルトシュタイン学院では、学長や生徒が日夜オカルト研究に明け暮れており、敷地内では怪奇現象もしばしば起こるため、周辺の人々は「オ...
"
オオカミさんと七人の仲間たち
",私立御伽学園に通う高校1年生の大神涼子と赤井林檎は、涼子に思いを寄せる森野亮士を仲間に加え、彼らの所属する御伽学園学生相互扶助協会（通称：御伽銀行）の面々と協力しながら今日もやりたい放題世直...
"
借りぐらしのアリエッティ
","－僕はあの年の夏、母の育った古い屋敷で、一週間だけ過ごした－
14歳の小人の少女・アリエッティは両親と3人、人間に見られてはいけないという掟の下、郊外にある古い屋敷の床下で人間の生活品を『..."
"
屍鬼
",人口1300人の小さな村、外場村。外部からは1本の国道しか繋がっておらず、周囲から隔離され、土葬の習慣も未だ残っている。そんなある日、山入地区で3人の村人の死体が発見された。村で唯一の医者・...
"
ポケットモンスター ベストウイッシュ
",サトシがシンオウ地方での旅を終えてから数日後、オーキド博士が学会でイッシュ地方に出かけるということでサトシとピカチュウ、母親のハナコはオーキド博士と一緒にイッシュ地方に旅行へ行くことに。飛行...
"
あそびにいくヨ!
",嘉和騎央は、沖縄に住むごく普通の高校1年生。彼は一族の5番目の長老の初命日で、父とビールを飲んでいる猫耳の少女に出会う。彼女はエリスと名乗って、自分は宇宙人（キャーティア人）であり、調べもの...
"
カラフル
",「僕」は一度死んだはずだが、天使に「抽選にあたりました!」と言われ、生まれ変わり「小林真」という中学生としてもう一度人生をやり直すチャンスを与えられる。そして、小林真として生活が始まるのだが...
"
黒執事II
",舞台はイギリス。名門貴族・ファントムハイヴ伯爵家の執事セバスチャン・ミカエリス。彼は日頃の執事としての業務は勿論、全てにおいて完璧。まだ年若い主人シエル・ファントムハイヴと共に裏家業である「...
"
ぬらりひょんの孫
",リクオは幼い頃、祖父から色々と武勇伝を聞かされ、妖怪とはかっこいいものであると思っていた。しかし、ある日友人との会話から、妖怪が人間から馬鹿にされる悪い存在であることを知ってしまう。そんな中...
"
祝福のカンパネラ
",世界の宝物庫と呼ばれるエルタリア。これは、そこで繰り広げられる、ちょっと不思議な物語。
"
セキレイ～Pure Engagement～
",2020年、新東帝都に聳え立つ超巨大企業M・B・Iのビル頂上で1人の男が高らかに「鶺鴒（せきれい）計画」の発動を宣言した。放たれた108羽の「セキレイ」と呼ばれる戦士は、葦牙（あしかび）と共...
"
戦国BASARA弐
",咲いて、暴れて、戦国乱世！
"
宇宙ショーへようこそ
",村川村は、都会から遠く離れた自然に囲まれた土地。夏休みの子供だけの合宿のために小学校に集まった夏紀達5人は、行方不明となったウサギを探すために裏山に足を踏み入れるのだが、そこでミステリーサー...
"
デジモンクロスウォーズ
",ある日、中学1年生の少年・工藤タイキは謎の声の問いかけに答え、デジモンクロスローダーを手に入れ、「ジェネラル」に選ばれた。そのままデジタルワールドに呼び込まれたタイキはそこで出会ったシャウト...
"
殿といっしょ 1分間劇場
",日本の戦国時代を舞台としたギャグアニメ。
"
くっつきぼし
",離れた物を少しだけ動かす能力を持った女子高生、川上紀衣子 (キーコ) はクラスメイトの斉藤亜綾 (アーヤ) にその力を知られてしまい、たびたび超能力の研究に付き合わされてしまう。一緒に過ごす...
"
バトルスピリッツ ブレイヴ
",異界王との激闘から2年。真の激突王となったカードバトラー・馬神弾（ダン）は、元ネットアイドルのヴィオレ魔ゐ改め紫乃宮まゐと再会。ダンは幾度の戦いを乗り越えてきたため強者とのカードバトルを望ん...
