title,info
"
甲鉄城のカバネリ
",蒸気機関が発達した極東の島国・日ノ本（ひのもと）を舞台に、不死の怪物・カバネとの戦いを描く
"
Re:ゼロから始める異世界生活
",コンビニ帰りに突如、異世界に召喚された高校生・菜月昴(ナツキスバル)は、異世界にて早々に命の危機が訪れる。そんな彼を救った謎の銀髪美少女に恩返しをするため、スバルは彼女の物探しに協力する。よ...
"
ハイスクール・フリート(はいふり)
",国土の大半が海中に沈んで久しい時代の日本を舞台に、海を守る職業に就こうと奮闘する女子生徒たちの活躍を描く。
"
マクロスΔ(デルタ)
",西暦2067年、ある銀河の辺境では感染者が自我を失い凶暴化する謎の奇病「ヴァールシンドローム」が蔓延し、深刻な社会問題となっていた。これを食い止めるべく立ち上がった組織が、ヴァールを鎮静化す...
"
僕のヒーローアカデミア
",超常能力“個性”を持って生まれるのが当たり前の世界。個性を悪用する犯罪者・敵（ヴィラン）を取り締まる存在「ヒーロー」は人々のあこがれの存在となっていた。少年緑谷 出久（みどりや いずく）も幼...
"
クロムクロ
",2016年。日本の富山県には国連主導の「黒部研究所」が置かれ、過去に発掘された「アーティファクト」と呼ばれる遺物の研究や、人型兵器の「ジオフレーム」の実験が行われていた。ある夏の日、研究所所...
"
くまみこ
",東北地方の山奥にある熊出村。その山の上にある熊出神社の巫女として仕える中学生の少女・まちは、都会の高校に進学することを決意する。しかし、ずっと山奥で暮らしていたために田舎コンプレックスを抱え...
"
キズナイーバー
","埋立地に立地する街・洲籠市に住む男子高校生・阿形勝平にはある秘密があった。それは体に何故か痛みを感じない体質である。
夏休みを控えて勝平に謎の少女・園崎法子が接近する。法子は「痛みを共有出来..."
"
文豪ストレイドッグス
",太宰治、芥川龍之介、中島敦といった文豪が擬人化（キャラクター化）され、「人間失格」、「羅生門」、「月下獣」といったそれぞれのキャラクターに対応する異能力を用いて戦うアクションアニメ。
"
ジョーカー・ゲーム
",昭和12年秋、陸軍中枢部の多数の反対意見を押しのけて、結城中佐の提案でスパイ養成学校「D機関」が設立された。訓練生たちは互いの素性を知らないまま様々な訓練を受け、やがて優秀なスパイへと成長し...
"
ばくおん!!
",佐倉羽音は丘乃上女子高等学校に入学したばかりの高校1年生。性格は極めておっとりのんびりしていて、これまで全くバイクとは縁がなかった。登校初日、自転車に乗って通学途中の坂道でへたりこんでいた時...
"
ふらいんぐうぃっち
",木幡真琴は魔女であり、箒を使って空を飛ぶことができる。彼女は魔女の修行のために横浜から青森県弘前市にやってきて、またいとこの圭・千夏兄妹の家に居候を始める。
"
あんハピ♪
","天之御船学園1年7組に在籍する花小泉杏・雲雀丘瑠璃・久米川牡丹・萩生響・江古田蓮。この5人は""負の業""、すなわち不幸を背負った女子高生である。担任の小平先生の提案で、「幸福」（しあわせ）にな..."
"
ネトゲの嫁は女の子じゃないと思った?
",県立前ヶ崎高校に通うネトゲ好きな男子高校生の西村英騎は、MMORPGの「レジェンダリー・エイジ」内で女性キャラへと告白したものの、相手から「ネカマ」だと教えられ、激しいショックを受ける。その...
"
坂本ですが?
",県立学文高校の1年2組、そこには入学早々学校中の注目を集める男がいた。彼の名は坂本。注目を集める要因は彼のその行動の美しさにあった。挙動は全てがスタイリッシュ&クーレストであり、何より彼の行...
"
三者三葉
",元気爆発大食い娘の小田切双葉、天使の顔を持つ悪魔の葉山照、元お嬢様で極貧生活真っ最中の西川葉子の、3者でそれぞれ違う個性を放つ3つの葉とその周辺の濃い面子が織り成すギャグストーリー。
"
ジョジョの奇妙な冒険 ダイヤモンドは砕けない
",エジプトでのDIOとの決戦から10年以上の月日が流れた1999年。日本のM県S市杜王町（もりおうちょう）で、そこに住む高校生広瀬康一の視点と語りによって物語は始まる。
"
田中くんはいつもけだるげ
",無気力だが憎めない田中と、無口ながらも世話焼きの太田の、緩やかな学園生活を描いた作品。
"
少年メイド
",母を亡くして天涯孤独の身となった少年、小宮千尋は家事全般を完璧にこなす元気な小学生。叔父である鷹取円に引き取られることになるが、千尋はそれを拒絶してしまう。あまりにゴミ屋敷な状態についにキレ...
"
逆転裁判
",成歩堂龍一が新人弁護士として、法曹界に足を踏み入れるところから物語ははじまる。
"
双星の陰陽師
",陰陽師候補生の少年・焔魔堂ろくろは、かつて抱いていた陰陽師の夢を捨て、日々を過ごしていた。そんな中、ろくろは陰陽師の少女・化野紅緒と共に、『双星の陰陽師』の称号を与えられる。『双星』の役割と...
"
ビッグオーダー
","これは世界の滅亡からはじまる物語。
天草市の男子高校生・星宮エイジには、ある秘密があった。それは10年前、謎の少女・DAISYに世界支配を願ったことで最強の能力者（オーダー）となり、その力を..."
