title,info
"
魔法少女まどか☆マギカ
",物語は鹿目まどかが巨大な怪物に破壊された市街地で傷つきながら戦う少女暁美ほむらを目撃し、白い動物のような生き物キュゥべえから「僕と契約して、魔法少女になってほしい」と告げられる夢を見るところ...
"
IS 〈インフィニット・ストラトス〉
","女性にしか反応しない世界最強の兵器「インフィニット・ストラトス」、通称「IS」（アイエス）の出現後、男女の社会的パワーバランスが一変し、女尊男卑が当たり前になってしまった時代。
「世界で唯..."
"
GOSICK -ゴシック-
",時は1924年、第一次世界大戦後のヨーロッパ。ソヴュール王国の貴族の子弟の為の寄宿学校・聖マルグリット学園に在籍する日本からの留学生・久城一弥は、天才的な頭脳を持つ同級生の少女・ヴィクトリカ...
"
これはゾンビですか?
",地味な高校生の相川歩は、ある日連続一家殺人事件に巻き込まれて殺されてしまうが、その直前に出会ったネクロマンサーの少女・ユーの力によりゾンビとして蘇ったうえ、魔法の世界から来たというハルナから...
"
お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!
","高校1年の少女・高梨奈緒は1つ上の兄の修輔が大好きなブラコン。一方の兄・修輔は、女の子（妹を含む）が少し気になり過ぎる、ちょっとエッチな少年。
奈緒によるエッチなアプローチに悶々とする日々..."
"
君に届け 2ND SEASON
",舞台は北海道。北幌高校に入学した黒沼爽子は、陰気で見た目が暗く、周りからは「貞子」と呼ばれ、クラスに馴染めないでいた。しかし、クラスメイトの風早翔太や吉田千鶴、矢野あやねなどの協力を得て、周...
"
フラクタル
",22世紀に確立された世界を管理する「フラクタルシステム」。これによって、働く必要も争う必要もなくなり、人類は楽園のような生活を手に入れた。この世界で珍しく家を構えドッペルも持たない少年クレイ...
"
レベルE
",山形県を舞台にオカルト的な要素の強い、宇宙人を題材としたSF作品。地球にやって来たドグラ星のバカ王子が暇つぶしに起こす悪ふざけを軸とした物語がオムニバス形式で展開される。
"
放浪息子
",「女の子になりたい男の子」である二鳥修一は、転校先の小学校で、背が高くてかっこいい女の子高槻よしのと出会う。最初は女の子になりたいという気持ちを隠し通していた修一だったが、クラスメイトの千葉...
"
夢喰いメリー
",人の夢の内容を色として視ることができる能力を持った高校生、藤原夢路は夏休みのある日、「幻界（ゆめ）」の世界から「現界（うつつ）」に迷い込んだ「幻界」の住人である夢魔の少女のメリー・ナイトメア...
"
スイートプリキュア♪
",人間世界の加音町に住む北条響は、かつての親友である南野奏とすれ違う日々を送っていた。そんな中、2人はハミィやマイナーランドの刺客達と遭遇し、なしくずしにプリキュアの戦士キュアメロディとキュア...
"
ドラゴンクライシス!
","普通の高校生だった如月竜司の平穏な生活は、年上のハトコ・七尾英理子の帰国で一変する。彼女と共に闇ブローカーから強奪した箱の中にいたのは、なんとドラゴンの少女だった。
ローズと名付けられた彼..."
"
フリージング
",人類を襲う「異次元体」との戦いで姉を失った少年・カズヤは、異次元体対応作戦学校「ゼネティックス」へと編入する。そこは未知の敵との戦いに備え「パンドラ」と呼ばれる少女達がしのぎを削る学園であっ...
"
Rio RainbowGate!
",大富豪の孫娘であるミント・クラークは、祖父に連れられて人気のカジノスポット「ハワードリゾート」を訪れる。ミントはギャンブルに興味を持たなかったが、ひょんなことから「勝利の女神」と呼ばれる女性...
"
ダンボール戦機
",テレビ東京系列にて、『ダンボール戦機』のタイトルで2011年3月2日から2012年1月11日まで、第2期は『ダンボール戦機W』（ダンボールせんきダブル）のタイトルで2012年1月18日から2...
"
べるぜバブ
",善人とは言い難い人間であり、「天下の不良高校」と言われる石矢魔高校の中でも凶悪無比な強さから「アバレオーガ」と恐れられる男子高校生・男鹿辰巳は、ある日喧嘩の最中に川原で偶然赤ん坊を拾う。しか...
"
カードファイト!! ヴァンガード
",本作の世界は、いわゆる一つの近未来。世界中で数々のカードゲームを遊戯のみならず学校の授業等に役立てている程に当たり前の存在となっている。そして数あるカードゲーム中、「ヴァンガード」が一番流行...
"
放課後のプレアデス
",放課後の学校、すばるが天望室のカギを開け入ると、そこはいつもの天望室ではなく温室のような場所へと繋がっていた。すばるはそこで不思議な少年みなとと知り合う。その少年と知り合った後、帰宅するため...
"
コイ☆セント
",遷都2000年の祝祭に沸く、西暦2710年の奈良。スーパーハイテクノロジーの波は押し寄せるも、東大寺などの歴史的建造物は未だ健在。過去と未来が奇妙に混ざり合う、この都市に修学旅行で訪れた高校...
