title,info
"
STEINS;GATE(シュタインズ・ゲート)
",秋葉原を拠点とする総勢3人の小さな発明サークル「未来ガジェット研究所」のリーダーである大学生、岡部倫太郎は、いまだ厨二病から抜け出せないまま、研究所のメンバー（ラボメン）である橋田至や幼馴染...
"
TIGER＆BUNNY
",NEXT（ネクスト）と呼ばれる特殊能力者がこの世に誕生してから45年。大都市・シュテルンビルトには、スポンサー各社と契約の下、その能力を駆使して街の平和を守るNEXTによって構成されたスーパ...
"
あの日見た花の名前を僕達はまだ知らない。
",幼い頃は仲が良かった宿海仁太、本間芽衣子、安城鳴子、松雪集、鶴見知利子、久川鉄道ら6人の幼馴染たちは、かつては互いをあだ名で呼び合い、「超平和バスターズ」という名のグループを結成し、秘密基地...
"
花咲くいろは
",東京育ちの女子高校生である松前緒花は、借金を作った恋人と夜逃げした母・皐月と離れ、石川県の湯乃鷺温泉街にある旅館の喜翆荘を経営する祖母・四十万スイの許に身を寄せることとなった。この旅館で住み...
"
日常
",時定高校を中心とした不条理な「日常」を題材にしたシュールな作風の漫画で、登場人物の多くが非常に個性的、かつ変わった言動を繰り返し、奇想天外な出来事の続発に翻弄されるのが基調。
"
電波女と青春男
",丹羽真は両親の仕事の都合上、都会で一人暮らしの叔母の藤和女々の家に預けられることになった。だが、一人暮らしと聞いていた叔母の家に入ると…足の生えた布団があった。その布団は自称宇宙人の女々さん...
"
C
","近未来の日本。密かに混じるミダスマネーによって日本経済は回復しつつあったが、その恩恵は国民に反映されず、不可思議な事件や自殺は次々と起こり、不安な時代が続いていた。
大学生・余賀公麿は、突..."
"
緋弾のアリア
",増加する凶悪犯罪に対抗するため、武力を行使する探偵「武偵」の存在が当たり前の社会。武偵を育成する東京武偵高校に通う青年・遠山キンジは、普通の生活を求めていた。しかしある日現れたエリート少女武...
"
神のみぞ知るセカイII
",舞島学園高校に通う桂木桂馬は恋愛シミュレーションゲーム、いわゆる「ギャルゲー」が好きな高校生。その腕前から「落とし神」と呼ばれる彼は、ギャルゲーの登場人物である2Dの女をこよなく愛している。...
"
青の祓魔師
",主人公・奥村燐とその双子の弟・雪男は、神父・藤本獅郎に育てられ、修道院で暮らしていた。中学卒業から間もないある日、燐は「悪魔」の存在を知る。燐は悪魔の王「魔神（サタン）」が人間に産ませた息子...
"
Aチャンネル
",るん、トオル、ユー子、ナギの女子高生4人の日常を描いた作品。天然のるんが放つボケに周囲の人間がツッコむギャグが主な内容。
"
DOG DAYS
",外交手段としての戦争が死傷者の出ないスポーツ的な興業として行われている異世界を主要な舞台として、異世界のお姫様によって2011年の現代から勇者として召喚された少年を主人公として描くファンタジ...
"
よんでますよ、アザゼルさん。
",善人とは言い難い人間と、性悪悪魔たちが繰り広げる騒動を描いた風刺ギャグアニメ
"
逆境無頼カイジ 破戒録篇
",スターサイドホテルの勝負で兵藤に敗れ、さらに借金を約1000万円に増やすことになり、逃亡生活を送っていたカイジは遠藤に再びギャンブルを紹介するよう依頼する。しかし規定によりギャンブルは紹介さ...
"
俺たちに翼はない
",大都市「柳木原」（やなぎはら）では、今日も誰かのありふれた物語が生まれていた。季節は冬。寒さが厳しい白い空。心に悩みを持つ若者たちが繰り広げる群衆劇。そんな若者たちが傷つき、笑いあう。どこに...
"
SKET DANCE
",開盟学園高等学校・学園生活支援部、通称「スケット団」は、学園の生徒が楽しい学校生活を送れるように、相談事やトラブルの解決など、人助けに取り組んでいる頼れる学園のサポーター集団。と言うのは建前...
"
デッドマン・ワンダーランド
",10年前に東京を襲った大災害「東京大震災」により長野県へ疎開していた五十嵐丸太は、クラスメイト達と平凡な生活を送っていた。しかしある日、丸太の通う中学校に「赤い男」が現れたことで彼の運命は一...
"
アスタロッテのおもちゃ!
",妖魔族の住む世界・妖魔界（アールヴヘイム）にあるユグヴァルランド王国の姫君・アスタロッテ（通称「ロッテ」）は、夢魔族なのに大の男嫌い。しかし夢魔族は生命維持のため、ある程度以上に育つと「吸精...
"
へうげもの
",これは『出世』と『物』、2つの【欲】の間で日々葛藤と悶絶を繰り返す戦国武将【古田織部】の物語である
"
星空へ架かる橋
",病気がちな弟・歩の転地療養に付き合う形で山比古町に引っ越した主人公・星野一馬。しかし、町の学園「山比古南学園」への転入初日に道に迷ってしまった一馬は偶然同じ学園にかよう中津川初と出会い学園ま...
"
まりあ†ほりっく あらいぶ
",男性恐怖症で同性愛者（百合趣味）の女子高生・宮前かなこは、運命の相手（女性限定）との出会いを求めて、天の妃女学院附属中学高等学校に編入する。そこで出会ったのは、1年下の衹堂鞠也。その可憐な美...
"
星を追う子ども
",幼い頃に父を亡くした明日菜は、母と二人で暮らしている。仕事で家を空けがちな母に代わって家事をしながら、近くの山に自分で作った秘密基地で、父の形見である石を使った鉱石ラジオを聞いたり、猫のよう...
"
戦国乙女～桃色パラドックス～
",現代の女子中学生、日出佳乃（通称「ヒデヨシ」）は試験前の神頼みに神社へ向かうが、そこで見かけた不思議な光によって女性しかいない戦国時代に似た時代の世界へと飛ばされてしまう。天下統一を目指す女...
"
もしドラ
",もし高校野球の女子マネージャーがドラッカーの『マネジメント』を読んだら
"
そふてにっ
",白玉中学校女子ソフトテニス部の春風明日菜、沢夏琴音、秋山千歳、冬川来栖。彼女たちは新入部員のエリザベス・ウォーレンと平岸やよいを仲間に加え、今日も笑いを巻き起こしながら、青春をかけ全国大会を...
"
イナズマイレブンGO
",前作の主人公・円堂守ら率いる日本代表選手「イナズマジャパン」がFFI世界大会で優勝してから10年後。日本ではサッカーの地位が著しく向上し、中でもイナズマジャパンの中核たる存在「イナズマイレブ...
"
世界一初恋
",初恋なんて、叶わないモノ。――そんなの、誰が言ったわけ?
"
Dororonえん魔くん メ～ラめら
",えん魔一行が東京の下町某所を人間界の拠点として、妖怪パトロールの仕事をこなしていく
"
ジュエルペット サンシャイン
",ジュエルランドにある全寮制の学校「サンシャイン学園」の3年ウメ（梅）組とは、通称「おちこぼれ組」と呼ばれるキョーレツな個性派揃いのクラス。ジュエルペットのルビーは、仲間達と元気に学園生活を送...
"
30歳の保健体育
",「人は30歳で童貞だと魔法使いになる」
"
プリティーリズム
",中学2年生でおしゃれが大好きな女の子・春音あいらは父に頼まれた買い物の途中でブティックに立ち寄り、マネキンを店員に無断でコーディネートしていた所をプリズムスター専門の芸能事務所・プリティート...
"
トリコ
",「食」をテーマとした異色のバトル漫画。作中の世界は「美食」が世界的流行となっている「グルメ時代」。世界中に未知の食材が溢れ、1つの食材に億単位の大金が動くことも珍しくない。そんなグルメ時代の...
"
+チック姉さん
",頭にプラモを乗せた模型部3人娘による学園ギャグアニメ
"
変ゼミ
",いたって普通の少女・松隆奈々子は武蔵小麦に一目惚れをし、彼の所属する「変態生理ゼミナール」―――通称「変ゼミ」に入ってしまう。そこには恋の相手である小麦をはじめ、様々な変態行為を研究する癖の...
"
遊☆戯☆王ZEXAL
",ハートランドシティに住む13歳の少年九十九遊馬は、チャレンジし続ける精神「かっとビング」が口癖の不屈の闘志を持つデュエリスト。ふとしたことから学園一の不良、シャークこと神代凌牙と自分のデッキ...
"
ユルアニ?
",講談社の漫画雑誌で連載されている漫画作品6作品と、日本テレビの看板報道番組『NEWS ZERO』とコラボレーションしたオリジナル1作品で構成される、オムニバスバラエティアニメ枠。
"
聖痕のクェイサーII
",女性の聖乳（ソーマ）を生体エネルギーとし元素を操る錬金士「クェイサー（震わせし者）」の物語。
"
かってに改蔵
",虎馬（とらうま）高校2年生の主人公「勝 改蔵」は、元々天才で、ご近所からは神童と呼ばれていたが、羽美が改蔵を公園の遊具から突き落としてしまった事をきっかけに、現在は思い込みの激しい超変人にな...
"
テレビまんが 昭和物語
",小学6年生の次男・山崎公平を主人公に、東京大田区蒲田で町工場を営む6人家族の、昭和39年の高度成長期の風景。
