title,info
"
僕だけがいない街
",売れない漫画家・藤沼悟は、「再上映（リバイバル）」と呼んでいる特殊能力を持っていた。その能力は、直後に起こる「悪いこと（事件・事故等）」の原因が取り除かれるまで、その直前の場面に何度もタイム...
"
アクティヴレイド 機動強襲室第八係
",「ウィルウェア」と呼ばれる強化外骨格（パワードスーツ）を使用した犯罪がはびこる近未来の東京を舞台に、同じくウィルウェアをもって犯罪者へ対抗する警視庁の特殊部隊・機動強襲室第八係（通称・ダイハ...
"
昭和元禄落語心中
",舞台は昭和50年代頃。刑務所を満期出所した元チンピラの与太郎は、1年前に慰問で訪れた落語家の八代目有楽亭八雲演じる「死神」を聞いて感動し、出所後そのまま八雲が出演している寄席に押しかけて弟子...
"
この素晴らしい世界に祝福を!
",不慮の事故で命を落とした青年の佐藤和真は、天界でアクアと名乗る女神に異世界への転移を持ちかけられる。和真を味噌っカスに馬鹿にしながら「異世界に1つだけ何かを持っていける」と言うアクアに対して...
"
灰と幻想のグリムガル
",「目覚めよ」という声を受けて目を覚ましたハルヒロは、自分がどこともしれない闇の中にいること、そして名前以外の何も思い出せないことに気付く。 同じ境遇の12人が揃って外に出ると、そこは赤い月が...
"
ブブキ・ブランキ
",サンジゲン10周年作品。立ち向かえ、血のために。仲間のために。彼らは成し遂げることができるだろうか?
"
無彩限のファントム・ワールド
",日々ファントムと戦う高校生・一条晴彦は、先輩の川神舞とチームを組んでファントム退治を行っていた。だが乱暴な舞と、それに振り回される運動神経ゼロの晴彦に、チームの成績は芳しくなく、ダメチームと...
"
蒼の彼方のフォーリズム
",反重力・シューズ・グラシュの発明で人間が空を飛ぶことが普通になり、グラシュを使った新しいスカイスポーツ「フライングサーカス」（FC）が行われている世界。かつてFCの有望選手だった日向晶也は、...
"
シュヴァルツェスマーケン
","東ドイツ陸軍に所属する戦術機部隊『第666戦術機中隊""黒の宣告""（シュヴァルツェスマーケン）』は、東ドイツ軍最多のBETA撃墜数を誇っていることから、東ドイツ最強の戦術機中隊と謳われていた。..."
"
Dimension W
",西暦2072年、人類はX・Y・Zに続く第四の次元軸『W』に存在する無尽蔵のエネルギーを取り出すことに成功し、それを個人携帯用の次元間電磁誘導装置「コイル」に供給する「世界システム」を完成させ...
"
最弱無敗の神装機竜
",滅亡したアーカディア帝国の元王子であるルクスはある日、事故で王立士官学園女子寮の大浴場に飛び込み、アティスマータ新王国の王女であるリーズシャルテを押し倒してしまう。彼女の怒りを買ったルクスは...
"
亜人
",舞台は現代の日本。普通の高校生として生活していた永井圭は、ある日トラックに轢かれ一度は死亡してしまうが、生き返る。実は、圭は人ならざる存在・亜人であった。日本では極秘に亜人に対して、非人道的...
"
ディバインゲート
","ガンホー・オンライン・エンターテイメントから配信されているiOS・Android用ゲームアプリ。西暦は聖暦へ、ひとつの扉は時代を変えた。
混乱が訪れたこの世界に、 人間、妖精、魔物、獣、機械..."
"
魔法つかいプリキュア!
",もうすぐ中学2年生になる主人公・朝日奈みらいは春休みのとある日、魔法の宝石リンクルストーン・エメラルドを探しに魔法界から人間界（魔法界ではナシマホウ界と呼称）へ降り立った魔法学校に通う魔法使...
"
ラクエンロジック
",テレビアニメとトレーディングカードゲームを中心とした日本のメディアミックス作品。
"
ハルチカ～ハルタとチカは青春する～
",廃部の危機にあった弱小吹奏楽部に所属するハルタとチカが、校内で起こる様々な事件（日常の謎）を解決する。推理小説だが、吹奏楽の甲子園・普門館（全日本吹奏楽コンクール）出場を目指す青春小説の面も...
"
紅殻のパンドラ
",技術が発展し、サイボーグやロボットが一部ではあるが一般に出回り始めた未来。脳以外のすべてを機械化した「全身義体」の少女が、最高級リゾート島でテロに遭遇し、偶然知り合った謎の女性二人組とともに...
"
プリンス・オブ・ストライド オルタナティブ
",架空のエクストリームスポーツ「ストライド」に魅せられた男子高校生と、それに憧れて上京してきた女子高校生の青春模様を描く。
"
だがしかし
",とある半島の海沿いにある田舎町に住む鹿田ココノツは、漫画家を夢見る少年。しかし、ココノツの父・鹿田ヨウは実家の駄菓子屋・シカダ駄菓子を息子のココノツに継がせようとする。継ぎたくないココノツの...
"
少女たちは荒野を目指す
",神奈川県に暮らす学園生の北条文太郎は特に将来の目標を抱くこともなく、日々を過ごしていた。彼はある日、クラスメイトの黒田砂雪から美少女ゲームの制作を手伝ってほしいと頼まれる。彼女は文太郎にシナ...
"
石膏ボーイズ
",美術の授業でデッサンの題材などに使われる石膏の胸像がアイドルグループを結成した
"
NORN9 ノルン+ノネット
",ノルンと呼ばれる巨大な飛行船で旅をする少年少女の物語。
"
暗殺教室 第2期
",ある日突然、進学校「椚ヶ丘中学校」の落ちこぼれ組・3年E組の元に政府の人間と、人間ではない謎の生物がやって来た。マッハ20で空を飛び、月の7割を破壊して常時三日月の状態と化してしまった危険な...
"
大家さんは思春期!
",就職を機に6畳風呂なしのアパートで一人暮らしを始めた前田さんと、そのアパートの大家さんとの日常を描くピュアほっこりな半同居コメディ
"
ファンタシースターオンライン2 ジ アニメーション
","主人公橘イツキは何をやらせてもそつなくこなし、成績もそこそこで無遅刻無欠席。
そんな彼が、学園のアイドル的存在である生徒会長、泉澄リナの指名によりオンラインゲームPSO2のプレイをするとこ..."
"
おじさんとマシュマロ
",中年サラリーマン・日下に思いを寄せる同僚のOL・若林は、彼に接近する為に彼の大好物であるマシュマロで彼の気を引こうとするが、その気持ちには気づいてもらえない。果たして若林の思いは日下に届くの...
"
魔法少女なんてもういいですから。
",葉波ゆずかはある日、ゴミ捨て場で奇妙な小動物・ミトンと出会う。ミトンから授かった腕輪の力で魔法少女に変身できるようになったゆずかだが、よりによってその姿は水着。しかも成り行きでミトンと同居す...
"
ナースウィッチ小麦ちゃんR
",吉田小麦は元気が取り柄でちょっぴりドジな中学二年生。クラスメイトで親友の西園寺ここなや、男装アイドルの如月ツカサとともにアイドル活動をしているが、人気急上昇中のここなや男装のカリスマのツカサ...
"
彼女と彼女の猫 -Everything Flows-
",都会で一人暮らしをする彼女と、偶然彼女に拾われた一匹の猫の物語。ある日、彼女の留守電に彼からのメッセージが入る。
"
霊剣山 星屑たちの宴
","落下した彗星によってもたらされる運命の子を探すために、長い歴史をもつ霊剣派一族は門下の入門試験を再開することにした。
天からの申し子である王陸（おうりく）は、千年に一人と言われる「空霊魂」を..."
"
おしえて!ギャル子ちゃん
",ギャル風の女子高生・ギャル子、オタク風の女子高生・オタ子、令嬢風の女子高生・お嬢の3人は、あらゆる場所でガールズトークを繰り広げたり、クラスメイトや周辺の人物たちともちょっとした会話で盛り上...
"
旅街レイトショー
",-
"
虹色デイズ
",仲の良い男子高校生4人の日常を中心に描いたコメディ作品。
