title,info
"
Angel Beats!
",森に囲まれた丘陵地にある天上学園は生徒総数2000名を越える全寮制の学校。一見するとごく普通の生徒らが生活を送っている学園だが、そこは死後の世界だった。
"
けいおん!!
",生徒会長兼秋山澪ファンクラブ会長・曽我部恵の澪へのストーカー騒ぎがあった3学期後、唯、澪、律、紬は3年生に、梓は2年生に進級した。勧誘活動を開始したものの、効果は実らず、新入生は一人も集まら...
"
WORKING!!
",北海道某所にあるファミリーレストラン「ワグナリア」。あるきっかけで小鳥遊宗太はワグナリアでバイトとして勤務することになった。初日、意気込んでそのワグナリアに初出勤する宗太であったが、店長の白...
"
四畳半神話大系
",僕なりの愛ですよ。我々は運命の黒い糸で結ばれてるというわけです。
"
荒川アンダー ザ ブリッジ
","主人公・市ノ宮行は世界のトップ企業社長の御曹司。幼い頃から父に「他人に借りを作るべからず」と教えられ、その教え通りに借りを作らずに生きてきた。
しかし、ひょんなことから溺れかけた際、荒川河..."
"
会長はメイド様!
",かつては男子校で、現在は共学校の星華高校は未だに男子の数が多く、女子は肩身の狭い思いをしていた。そんな中、初の女生徒会長になった男勝りな女子高生鮎沢美咲は男子の横暴から女子を守るため日夜戦っ...
"
B型H系
","高校入学を控えた山田は、「夢はエチトモ100人」という、エッチへの興味が旺盛な美少女。しかし、男性の前だとあがってしまう性格が徒となってか、未だに処女。
ある日山田は、本屋で踏み台から転落..."
"
迷い猫オーバーラン!
","都築巧は血の繋がらない姉・都築乙女がオーナーの潰れかけの洋菓子店（パティスリー）「ストレイキャッツ」を、幼馴染であるアルバイトの芹沢文乃と3人で営んでいた。
物語は、趣味が人助けである都築..."
"
いちばんうしろの大魔王
",紗伊阿九斗は、コンスタン魔術学院高等部の健康診断の職業適性審査で、「将来の職業、魔王」と告げられてしまう。阿九斗には全く心当たりが無かったが、噂はたちどころに学院内へ広まってしまう。学院では...
"
おおきく振りかぶって～夏の大会編～
",公立高校の新設硬式野球部を舞台に、甲子園優勝を目指す主人公。 主人公の三橋 廉（みはし れん）たちの成長を描く。
"
GIANT KILLING
",低迷を続けるETU（East Tokyo United）に、一人の男が監督として迎えられた。男の名は達海猛。かつてのETUのスター選手であり、引退後はイングランド5部のアマチュアクラブの監督...
"
機動戦士ガンダムUC
","第二次ネオ・ジオン抗争、別名「シャアの反乱」の終結によって、地球圏には束の間の平穏が訪れた。
それから3年後、宇宙世紀0096年。工業コロニー「インダストリアル7」において、とある謀議が交..."
"
薄桜鬼
",幕末、文久三年から物語は始まる。主人公・雪村千鶴は江戸育ちの蘭学医の娘。父・綱道は京で仕事をしており離れて生活をしていた。ある日、父との連絡が取れなくなり心配になった千鶴は、男装をして京の町...
"
kiss×sis
",中学3年生の主人公、住之江圭太には血のつながっていない高校1年生の双子の姉あことりこがいる。 幼い頃は何事もなく普通の姉弟として育ったが年を重ねて三人が思春期を迎える頃、あことりこは圭太に猛...
"
さらい屋 五葉
",田舎から江戸に出てきた侍・秋津政之助は、ひょんなことから誘拐組織「五葉」の頭目・弥一の用心棒をしてしまう。弥一に剣の腕を見込まれた政之助は、自らの意向とは逆に五葉の一味にされる。
"
HEROMAN
",センターシティに住む少年ジョーイは捨てられたロボット型の玩具を修理して「ヒーローマン」と名付ける。そのヒーローマンに雷が直撃したとき、ヒーローマンは超人的なロボットにへと進化した。ジョーイは...
"
文学少女
",高校2年生の今、「普通の男子高生」の主人公・井上心葉。彼は過去に大きなトラウマを抱え、モットーさえ「君子危うきに近寄らず」。そんな彼がひょんな事から、生粋の文学少女である天野遠子の秘密を知っ...
"
閃光のナイトレイド
",1931年（昭和6年）の中国、上海および上海租界。日本陸軍の中に存在した特務機関・桜井機関は、特殊能力を持つため表舞台で活躍する事はなく、数々の事件の裏で糸を引いている。同じ頃に陸軍の一部隊...
"
いばらの王 -King of Thorn-
","治療法のない謎の石化病、通称『メドゥーサ』。奇病に蝕まれた世界の人々、その中から選ばれた160人は未来に可能性を託し、冷凍睡眠（コールドスリープ）についた。
しかし・・・ 眠りから目覚めた..."
"
ジュエルペット てぃんくる☆
",魔法の国ジュエルランドでは魔法学校の始業式が始まったころ、新入生のルビーが登校してくる。新入生の魔法入学試験を受けさせるのをすっかり忘れていたモルダヴァイト校長は、この場で試験を行なうことを...
"
真・恋姫†無双 ～乙女大乱～
",聖フランチェスカ学園に通う少年・北郷一刀は、ある夜、学園から古い鏡を盗もうとした泥棒を見つける。泥棒を捕らえようとしたその時、鏡が光り輝き、一刀は見知らぬ世界へと飛ばされてしまう。状況が掴め...
"
ブレイク ブレイド
",地中から化石燃料が採れないクルゾン大陸。ここに住む人間はすべて、個人差はあるものの生まれつき石英に命令を与える能力である「魔力」を持っていた。人々は石英を利用して照明や熱源、機械の動力として...
"
RAINBOW-二舎六房の七人-
",昭和30年（1955年）、罪を犯し「湘南特別少年院」・二舎六房に堕ちた6人の男たちがいた。彼らは同房にいた年上の「アンチャン」の教えを胸に、出所後、望まないのに向かってくる少年院、世間に満ち...
"
裏切りは僕の名前を知っている
",本作は耽美な世界観のもと、輪廻転生を繰り返しながら悪魔と戦う人々を描いた、基本的には女性向けの作品である。
"
トランスフォーマー アニメイテッド
",実戦経験に乏しいオートボットの一部隊であるオプティマス部隊が、オールスパークを発見したことをきっかけに前の大戦の生き残りであるディセプティコンの精鋭達と対峙していくストーリーとなっている。き...
"
最強武将伝 三国演義
",中国四大奇書の一つである羅貫中作の通俗歴史小説『三国演義』のテレビアニメ化作品である。
"
SDガンダム三国伝 BraveBattleWarriors
",古代中国をモチーフとした「三璃紗（ミリシャ）」を舞台に、歴代ガンダムシリーズに登場したモビルスーツたちがキャラクターとなり、群雄割拠の戦乱を繰り広げる。
"
ひめチェン!おとぎちっくアイドル リルぷりっ
",人間界では、おとぎの国に関する絵本が消えてなくなるなど不可思議な事が起きていた。雪森りんごは本屋に立ち寄り偶然絵本が消えてなくなるのを目撃するが目の錯覚と思い込む。Wishのファンだった雪森...
"
まじっく快斗
",マジック好きの高校生・黒羽快斗はある日、自室に隠し扉があることを発見する。それは、8年前にマジックの最中に事故死した世界的マジシャンの父、黒羽盗一が仕掛けた最後のマジックだった。そこにあった...
