title,info
"
Charlotte(シャーロット)
",思春期の少年少女のごく一部に発症する特殊能力。「任意の対象の体を5秒間のみ乗っ取る」という特殊能力を駆使し、優等生としての学生生活を送っていた乙坂有宇はその能力を駆使し、名門高校に見事合格す...
"
がっこうぐらし!
","巡ヶ丘学院高等学校生徒会室を乗っ取り""学園生活部""として活動する丈槍由紀・恵飛須沢胡桃・若挟悠里・直樹美紀。学校全体を借りて寝泊りする部活動である。顧問の佐倉慈に温かく見守られながらほのぼの..."
"
監獄学園
",東京都郊外にあり、共学化したばかりの元女子高である私立八光学園に入学したものの、女子風呂を覗いた罪で、裏生徒会の手により懲罰棟（通称・プリズン）に投獄された男子生徒5人の学園生活を描いたハイ...
"
オーバーロード
",その日、長らく続いたVRMMORPG「ユグドラシル」のサービス終了に伴って、プレイヤーの1人であるモモンガはかつて栄光を誇ったギルド、アインズウールゴウンの本拠地で郷愁を胸に一人だけでゲーム...
"
GATE(ゲート) -自衛隊 彼の地にて、斯く戦えり-
","20××年8月、東京・銀座に突然開いた『門』（ゲート）からモンスターや中世ヨーロッパの騎士のような姿をした異世界の軍勢が出現し、多数の民間人を殺傷した。これがいわゆる「銀座事件」である。
事..."
"
うしおととら
",主人公の少年「蒼月潮（通称：うしお）」が妖怪「とら」と共に、妖怪退治の槍「獣の槍」を武器に、大妖怪「白面の者」と戦う姿を描く。「うしお」と「とら」の出会い、「獣の槍」と「白面の者」との戦いは...
"
城下町のダンデライオン
",ごく普通に街中で生活する櫻田家。だが父親は国を統べる王様で、子供達は全員特殊能力を持つ王家の一族だった。そんな一家の三男六女の兄弟姉妹である茜・葵・修・奏・遥・岬・光・輝・栞の中から、次期国...
"
乱歩奇譚 Game of Laplace
",2015年7月に没後50年を迎える作家・江戸川乱歩の作品群を原案とし、設定を現代に移したオリジナルアニメ作品。
"
六花の勇者
",1千年前、世界を破滅に追いやった魔神と呼ばれる存在が、一輪の花を武器とした聖者によって封じられた。聖者は「いつか魔神は蘇るが、その時は自分の力を受け継いだ六人の勇者が現れて魔神を封じるだろう...
"
干物妹!うまるちゃん
",東京都八王子市近郊を舞台に、外では才色兼備で完璧だが家ではグータラに過ごす女子高生：うまると、その兄：タイヘイの普遍的な日常を綴ったギャグアニメである。
"
GOD EATER
",西暦2071年。地球は、あらゆるものを捕喰する細胞「オラクル細胞」から形成される異形の怪物「荒神（アラガミ）」によって荒廃し、彼らの“食べ残し”である人類は滅亡の危機に瀕していた。人類の対抗...
"
赤髪の白雪姫
",生まれつき赤い林檎のような美しい髪をもつ少女・白雪は、珍しい髪の色を理由に生まれ育った国・タンバルンのラジ王子に愛妾の座を用意される。困った白雪は国を出て、隣国・クラリネス王国の森でゼンと名...
"
GANGSTA.
",マフィア・売春婦・汚職警官…。あらゆる悪行がはびこる犯罪都市・エルガストルム。その街で汚れ仕事を請け負い生きるウォリックとニックはある日請け負った新興売春グループ殲滅の仕事で、グループによっ...
