title,info
"
俺の妹がこんなに可愛いわけがない
",垢抜けていて勝ち気な妹が隠し続けてきた「実は隠れオタク」という秘密を知ってしまったことから、不仲だった妹に振り回されることになった兄の奮闘を描くコメディー作品
"
神のみぞ知るセカイ
",舞島学園高校に通う桂木桂馬は恋愛シミュレーションゲーム、いわゆる「ギャルゲー」が好きな高校生。その腕前から「落とし神」と呼ばれる彼は、ギャルゲーの登場人物である2Dの女をこよなく愛している。...
"
侵略!イカ娘
",海からの侵略者「イカ娘」と、彼女が上陸した海岸にある海の家「れもん」の関係者を中心としたギャグアニメ。
"
それでも町は廻っている
",嵐山歩鳥は、丸子商店街の喫茶店「シーサイド」で、ウェイトレスのアルバイトをする女子高校生。ある日、マスターの磯端ウキが、店を繁盛させる秘策を思いつく。それは、話題のメイド喫茶だった。しかし、...
"
とある魔術の禁書目録II
",科学と魔術が再び交差するとき、物語は始まる――!!
"
ヨスガノソラ
",不慮の事故で両親を亡くした双子の兄妹の春日野 悠と春日野 穹は、それまで住んでいた都会から離れた山里にある奥木染町（おくこそめちょう）へ移り住み、かつてその地で医者を営んでいた亡き父方の祖父...
"
探偵オペラ ミルキィホームズ
",架空の怪盗や探偵が「トイズ」と呼ばれる特殊能力を使って活躍する近未来の世界「偵都ヨコハマ」を舞台に将来探偵になることを目指す4人の少女「ミルキィホームズ（シャロ・ネロ・エリー・コーデリア）」...
"
STAR DRIVER 輝きのタクト
",「綺羅星ッ！！」
"
えむえむっ!
",高校生の砂戸太郎は、女性に冷たくされたり暴力を振るわれたりすると、快感を覚えてしまうドMの少年。このままでは普通の恋愛が出来ないと考えた太郎は、生徒の願いを叶えてくれるという第二ボランティア...
"
海月姫
",「おしゃれ」に縁のなかった少女と女装男子が繰り広げる騒動を描いたシュールコメディ。
"
そらのおとしものf
",空美町に住む桜井智樹は、「平和が一番」をモットーにするエッチな中学生。ただ1つ普通じゃないことといえば、顔さえ思い出せない女の子が現れる夢をよく見ること。そんなある日、空から天使の少女イカロ...
"
おとめ妖怪 ざくろ
",舞台は人間と妖怪が共存する日本。月の満ち欠けとともに営んでいた生活が改暦によって、太陽の巡りとともに生きていくこととなった。しかし、人間側の勝手な改暦に反発した反対派の妖怪たちが、様々な問題...
"
パンティ&ストッキング with ガーターベルト
",ダテンシティを脅かすゴースト達に、天から舞い降りた2人の落ちこぼれ天使パンティとストッキングの姉妹が立ち向かう。
"
もっと To LOVEる -とらぶる-
","主人公・結城梨斗（以下「リト」と表記）は、恋愛に奥手な男子高校生。クラスメイトの女子高校生・西連寺春菜に恋しており、実は彼女とは両想いだが、互いにその事実を知ることはなかった。
そんなリト..."
"
百花繚乱 サムライガールズ
",父の失踪後、在校生ながら学園併設の柳生道場で師範代を務める柳生宗朗は執行部の豊臣狩りに疑問を抱き、距離を置いていたが突如として生徒会から道場の明け渡しを命じられる。明け渡しの期日が間近に迫っ...
"
FORTUNE ARTERIAL 赤い約束
","海上交通の要である珠津島（たまつしま）。そこには、桜の名所・珠津山や枯れない池と伝えられる千年泉がある。
物語の主人公である支倉　孝平（はせくら　こうへい）は、この島に建つ6年制・全寮制の..."
"
心霊探偵 八雲
",ぼくはただ、死んだ人間の魂が見えるだけだ
"
スーパーロボット大戦OG -ジ・インスペクター-
","L5戦役終結から半年後。
世界は各種勢力やDC残党が暗躍する状態にあり、L5戦役によって被った痛手から立ち直るには、まだ時間を要していた。そんな中、ブライアン・ミッドクリッド大統領の発表に..."
"
咎狗の血
",何者かの策略で、身に覚えのない無実の罪を着せられた主人公・アキラ。無罪放免の交換条件に、謎の軍関係者の男女から殺人が平然と行われるバトルゲーム「イグラ」のことを聞き参加し、ヴィスキオの「王（...
"
マルドゥック・スクランブル
",少女娼婦バロットはショーギャンブラーにしてオクトーバー社の汚れ仕事を引き受けるシェルの計画により命を落としかけるが、シェルの犯罪を捜査する委任事件担当捜査官のイースターとウフコックに救出され...
"
眼鏡なカノジョ
",先輩、ツンデレ、大学生にアイドル…ヒロインは全員かわいい『眼鏡な女の子』
"
Starry☆Sky
",天文に関する知識を教える『星月学園』（せいげつがくえん）を舞台に、唯一の女子生徒が主人公となり、十二星座占いの特徴を持つ男性キャラクター達との恋愛を描く作品である。
"
這いよる! ニャルアニ リメンバー・マイ・ラブ（クラフト先生）
",高校生の八坂真尋はある日、夜道で怪物に襲われるも突如現れた謎の少女に救われる。その少女は、自身がクトゥルー神話に登場するニャルラトホテプそのものであると語り、また自身が宇宙人であること、真尋...
"
カッコカワイイ宣言!
",このアニメにはかっこいい男子やかわいい女子しか登場させないことをここに宣言します!
"
夢色パティシエール SPプロフェッショナル
",スイーツが大好きな中学生・天野いちごはひょんなことから一流パティシエのアンリ・リュカスにスカウトされ、製菓専門学校・聖マリー学園へ編入することになる。製菓の腕に関しては未熟ないちごは、失敗を...
"
アイアンマン
",トニー・スタークが日本に来る。その目的は「世界平和プロジェクト」の一環として日本の科学研究所「ラボ23」の技術を使い、世界初の燃料不必要の発電所「アークステーション」の建設に専念すること。そ...
