title,info
"
月刊少女野崎くん
",男子高校生で人気少女漫画家の野崎梅太郎とアシスタントになった女子高校生の佐倉千代を中心に、彼らとその周囲を取り巻く人々をコメディタッチに描いている。キャッチコピーは「その恋は、少女マンガ化さ...
"
ALDNOAH ZERO
",1972年、アポロ計画の最中に月で地球と火星を繋ぐ古代文明の遺産「ハイパーゲート」が発見された。地球はレイレガリア博士を中心とする調査団を火星に派遣するが、徐々に火星開拓民と地球側との軋轢が...
"
アカメが斬る!
",帝国の圧政によって苦しむ村の少年剣士・タツミは、殺し屋集団「ナイトレイド」の一員である赤目の少女・アカメと出会う。そして仲間達と共に、腐敗した帝国に立ち向かう。中世的かつSF的なダークアクシ...
"
ばらかもん
",書道家の半田清舟は、ある受賞パーティーで、自作を酷評した書道展示館の館長を殴ってしまう。見かねた父親は半田に「自分の人間として欠けている部分」を見つけさせるため、彼を自然豊かな五島へ送り込む...
"
東京喰種 トーキョーグール
",平凡な大学生・カネキは、好意を寄せていた少女・リゼに高槻泉の小説をきっかけに話しかけられ彼女とデートすることになる。その際、カネキは喰種であったリゼに襲われ瀕死の重傷を負った直後、リゼが鉄骨...
"
残響のテロル
",ある夏の日、東京で突如、大規模な爆弾テロが起きた。その犯人は、スピンクスと名乗る2人の少年だった。
"
ハナヤマタ
",容姿も成績も体育も美術もごく普通である14歳の女子中学生・関谷なるはヒロインに憧れる日々を過ごしながらも、至って普通の生活を送っていた。ある月夜の晩、なるは月光の下で和装で舞う金髪の少女と出...
"
普通の女子校生が【ろこどる】やってみた。
",地方の小都市・流川市に住む女子高生・宇佐美奈々子は市役所に勤務する叔父に懇願され、町おこしを目的とした動物園でのステージショーに出ることとなった。そこで出会った高校の先輩、小日向縁がステージ...
"
人生
",九文学園第二新聞部に所属する赤松勇樹は、いとこで部長の二階堂彩香から校内新聞の新コーナー「お悩み相談」（人生相談）を任されることになった。しかし勇樹一人だけで記事を作るのは心許ないと考えた彩...
"
アオハライド
",中学生時代のとき、男子が苦手な双葉だったが「田中くん」だけ特別で大丈夫だった。夏休み中に田中くんは転校してしまい、自分の気持ちを伝えることができなかった。その後、男子にモテる双葉は女子からハ...
"
さばげぶっ!
",梧桐（あおぎり）学園高校に転校した女子高校生・園川モモカはその初日、電車内で痴漢行為を働こうとした男に絡まれるが同じ高校の先輩・鳳美煌に助けられる。実は彼女は「さばげ部」というサバイバルゲー...
"
RAILWARS! -レールウォーズ-
",日本国有鉄道（作中では日本國有鉄道）が分割民営化されなかったパラレルワールドの日本を舞台に、研修として鉄道公安隊（実在した鉄道公安職員に相当）に配属された高山直人ら4人の高校生と公安隊のメン...
"
グラスリップ
",P.A.WORKSによるオリジナル作品。福井県坂井市三国町周辺のエリアをモデルにした町「日乃出浜」（ひのではま）を舞台に、6人の高校生の青春を描く。
"
LOVE STAGE!!
",オタクの坊ちゃんと人気俳優の恋愛を描く、シンデレラ・ストーリー。
"
六畳間の侵略者!?
",父の転勤によって高校入学と同時に一人暮らしをすることになった里見孝太郎は、「月5000円・敷金礼金無し」の格安物件である築25年のアパート・ころな荘の106号室へ引っ越すことになる。過去の1...
"
ソードアート・オンラインII
",SAOがクリアされて1年後の2025年12月。戦いの果てに明日奈を助け出した和人は、かつての仲間たちと共にALOの世界を生きていた。そんなある日、和人はSAO事件で顔見知りとなった役人の菊岡...
"
信長協奏曲
",勉強が苦手な高校生のサブローは、ひょんなことから戦国時代、天文18年（1549年）にタイムスリップしてしまい、そこで出会った本物の織田信長に、病弱な自分の代わりに信長として生きてくれと頼まれ...
"
Free! -Eternal Summer- (第2期)
",夏が来る。俺たちの最初で最後の永遠の夏。
"
まじもじるるも
",オカルトサークル「不思議発見クラブ」に所属する平凡だが恋人のいない高校生柴木は、偶然見つけた魔術書の力で願いを叶える魔女「るるも」を召喚してしまう。その代償として生命を奪われると知り慌てる柴...
"
ヤマノススメ セカンドシーズン
",人付き合いの苦手な少女・あおいは、高校生になったばかりのある日、いきなり親しげに話しかけてきた少女・ひなたから、高校生になった今こそ、一緒に山へ登ろう、と誘われた。人と関わるのが億劫な上に高...
"
思い出のマーニー
",アンナは心を閉ざした少女で友達もおらず無気力だと言われている。唯一の肉親だった祖母を幼少期に失い養親に育てられたが、祖母が自分を残して死んだことを憎んでおり、最近は養親の愛にも疑問を感じるよ...
"
Persona4 the Golden ANIMATION
",本作は、田舎町に住む親戚の家に一時預けられることになった高校生の主人公が、町で起こる怪奇連続殺人事件の謎と、その裏に潜む異界の存在に仲間達と共に挑んでゆくアニメである。
"
幕末Rock
",幕府直属の最高愛獲（トップアイドル）・新選組による“天歌”（へブンズソング）で支配された幕末の世が舞台。幕府の行動に疑問と憤りを感じる志士（ロッカー）達は、“Rock”の力で革命を起こす。
"
東京ESP
",貧乏学生の漆葉リンカはある日、空飛ぶペンギンとそれに追われる光る魚の群れに遭遇する。そして、魚の1匹が彼女に入り込むことでリンカは物質をすり抜ける超能力（ESP）を手にした。同じくESPを手...
"
白銀の意思アルジェヴォルン
",過去の戦争による気象変動で空を飛ぶことが出来なくなった世界。その惨事から三世紀近く経った今も人類は戦争を続けていた。トレイルクリーガーという陸上兵器が軍の主力を担う中、大国のインゲルミア諸国...
"
DRAMAtical Murder
","日本の近未来のとある離島、碧島（みどりじま）を舞台とする、アドベンチャー。
碧島は東江財閥有する「プラチナ・ジェイル」と呼ばれる総合リゾート地と、元々島に住んでいた原住民の街「旧住民区」に..."
"
モモキュンソード
",桃から生まれた美少女剣士、桃子はお供の犬神、猿神、雉神と平和な桃源郷で暮らしていた。そこに邪鬼王に率いられた鬼の軍団が襲来し、里を守る大切な宝が奪われてしまう。宝を取り戻すため、人々を救うた...
"
少年ハリウッド
",かつてアイドルになることを夢見ていた32歳の桜木広司は、ある日アイドルグループ「少年ハリウッド」の新メンバーにスカウトされる。広司は柊剛人（ひいらぎ つよと）と名を変え、年齢を17歳と偽って...
