title,info
"
涼宮ハルヒの消失
",冬休みを間近に控えた高校1年生の冬、涼宮ハルヒ率いるSOS団はクリスマスに部室で鍋パーティを開くことを決定した。気が早いハルヒは早速パーティの用意を始め、キョンたち団員もその準備に追われてい...
"
デュラララ!!
",舞台は、東京・池袋。都会の非日常に憧れる少年・竜ヶ峰帝人は、幼馴染・紀田正臣に誘われて、来良学園に入学する為に上京するが、上京した初日に、都会で都市伝説と噂される、首なしライダーを目撃する。...
"
バカとテストと召喚獣
",科学と偶然とオカルトによって開発された「試験召喚システム」を試験的に採用し、学力低下が嘆かれる昨今に新風を巻き起こした文月学園。 振り分け試験の成績で厳しくクラス分けされるこの学園で自信満々...
"
刀語
",かつての戦乱の時代…。伝説の刀鍛冶「四季崎記紀」の作った千本の刀の所持数こそが、戦局を大きく左右したという。尾張幕府により国が統一されはしたが、旧将軍は四季崎の刀を恐れ「刀狩」を行い、988...
"
ソ・ラ・ノ・ヲ・ト
","遙か未来、長く続いた戦争によって大地は荒廃し、海からは魚が消え、幾つもの国と言語が消滅した。そして、現代世界が半ばおとぎ話となり、世界の様相も国も人種も、今とは全く異なる状況になった世界。..."
"
ハートキャッチプリキュア!
",中学2年生の花咲つぼみは希望ヶ花市に引っ越してくる車中で、こころの大樹が砂漠の使徒に襲われ、キュアムーンライトが敗れゆく夢を見ていた。つぼみは転校を機に内気な自分を変えようと決意したが、強引...
"
れでぃ×ばと!
",小学生の頃、両親が事故死して叔父の家に引き取られた日野秋晴は、ある日超名門高校・白麗陵学院に新設された従育科コースへの編入試験に合格して入学を果たすが、目つきの悪さ、左眉の傷跡、逆立てた茶髪...
"
バクマン。
","舞台は埼玉県谷草市。中学3年生の真城最高（サイコー）は、高い画力がありながらも将来に夢を持たず、ただ流されて普通に生きていくだけの退屈な日々を送っていた。
ある日サイコーは、些細な出来事をき..."
"
はなまる幼稚園
",主人公の杏（あんず）ははなまる元気な幼稚園児。幼稚園の土田先生（つっちー）のことが大大大好き。大好きなつっちーの為に色々な作戦でつっちーの気を引こうと日々奮闘するほのぼのコメディ作品。
"
おまもりひまり
","主人公・天河優人は、ごく普通の高校生。7年前に両親を亡くし、天涯孤独となってしまった。幼なじみの凜子の家族に世話になっているが、それ以外はどこにでもいるような少年であった。
そんな優人が1..."
"
ひだまりスケッチ×☆☆☆
",憧れのやまぶき高校美術科に合格したゆの。自宅から距離があるため、学校の門前にあるアパート「ひだまり荘」に入居することになった。隣室に住む同級生の宮子、階下に住む上級生のヒロや沙英、そして新入...
"
おおかみかくし
","山間にあるニュータウン「嫦娥町（じょうがまち）」は、河川によって旧市街と新市街に分かれていて、地元では八朔の名産地として知られている。
1983年（昭和58年）の夏、この街にやってきた転校..."
"
ダンス イン ザ ヴァンパイアバンド
",普通の高校生活を送っていた鏑木アキラ。しかし彼には幼い頃に交わした盟約があった。それは夜の眷属の王・ヴァンパイアの女王に仕えるというものだった。アキラが17歳の誕生日を迎えるその日、アキラの...
"
聖痕のクェイサー
","女性の聖乳（ソーマ）を生体エネルギーとし元素を操る錬金士のことを「クェイサー（震わせし者）」と呼ぶ。
その内『アデプト』を名乗る異端のクェイサー達は、キリストが行った奇蹟の秘密や死後の復活..."
"
のだめカンタービレ フィナーレ
",ある日、千秋は酔っ払って自宅の前で眠ってしまう。目が覚めると周囲にはゴミの山と悪臭、そして美しいピアノソナタを奏でる女性がいた。彼女の名前は野田恵（通称・のだめ）で、なんと千秋と同じマンショ...
"
ちゅーぶら!!
",私立桜南中学校にトップ入学した葉山奈由は入学式当日、転んだ拍子にクラスメートに派手なショーツを披露してしまう。そんな奈由の「援助交際疑惑」の真相を確かめようと彼女に接触した神宮寺弥子と白石遥...
"
COBRA THE ANIMATION
","はるか未来、人類が自家用宇宙船で外惑星に行くことが可能となった時代…
左腕にサイコガンを持つ一匹狼の宇宙海賊・コブラの活躍を描く痛快SFアクション"
"
一騎当千 XTREME XECUTOR
",『三国志』の英雄達の魂を封じ込められた勾玉を持ち、彼らの宿命を受け継いだ高校生達による格闘漫画。その設定により、主人公である17歳の女子高生「孫策伯符」を初めとして、キャラクターの名前が『三...
"
はなかっぱ
",緑豊かな「やまびこ村」のかっぱ池に河童の家族が住んでいて、その頭には皿ではなく花が咲く「はなかっぱ一家」の物語。
"
ムダヅモ無き改革
",沖縄での日米首脳会談後、第43代アメリカ合衆国大統領ジョージ・W・ブッシュに麻雀を教えてほしいと頼まれたタイゾー。その流れでちょっと賭けてやってみようということになり初心者をカモにしてやろう...
