title,info
"
アイドルマスターシンデレラガールズ
",ソーシャルゲーム『アイドルマスター シンデレラガールズ』のTVアニメ化。
"
艦これ -艦隊これくしょん-
",大日本帝国海軍の艦艇（軍艦）を萌えキャラクターに擬人化した「艦娘（かんむす）」を集め、強化しながら敵と戦闘し勝利を目指すブラウザゲームのアニメ化。
"
夜ノヤッターマン
",ドロンボーがいる限り、この世にヤッターマンは栄えない！
"
冴えない彼女の育てかた
",春休み、アニメのBD購入費用を得るためにアルバイト中の高校生・安芸倫也は、桜の舞う坂道で出会った少女に興味を抱き、彼女をメインヒロインのモデルにした同人ゲームの作成を思いつく。1か月後、倫也...
"
ローリングガールズ
",守られてばかりだった少女が一念発起、平和を守る旅に出る。行く手に待つのは魔法使いか怪獣か、はたまた巨大ロボットか。ご当地色を極め尽した各地をめぐり、仲間と重ねる奮闘、努力、汗と涙は報われるの...
"
純潔のマリア
",戦争絶えぬ中世・百年戦争中のフランス。戦を嫌う処女で聖母の名をもつ魔女・マリアが夜な夜な戦場にサキュバスを遣わし、戦争をかき乱す。 天使と教会と百年戦争に魔女はケンカを売った。処女だけど。
"
暗殺教室
",ある日突然、進学校「椚ヶ丘中学校」の落ちこぼれ組・3年E組の元に政府の人間と、人間ではない謎の生物がやって来た。マッハ20で空を飛び、月の7割を破壊して常時三日月の状態と化してしまった危険な...
"
ユリ熊嵐
",あるとき、宇宙に浮かぶ小惑星「クマリア」が爆発し、その破片が隕石となって地球に降り注いだ。するとこれに呼応するように地球上の全てのクマが突然凶暴化し人間を襲うようになる。かくして人間とクマの...
"
聖剣使いの禁呪詠唱
",どこからともなく現れる異形の怪物『異端者』を倒すことの出来る者達・救世主（セイヴァー）の育成のために、前世の記憶を持つ人間が集まる亜鐘学園。ここで二つの前世を持つ少年・灰村諸葉（はいむら も...
"
幸腹グラフィティ
",事情により一人暮らしをしている町子リョウ。ある日叔母の頼みで週末だけはとこの森野きりんを泊めることになった。リョウやきりん、予備校で知り合う椎名などと共に食事を通して温かい関係を築いていくお...
"
アブソリュート・デュオ
",パートナーとの絆で未来を掴み取る学園バトルアクション。
"
美男高校地球防衛部LOVE!
",眉難（びなん）高校に通う男子高校生たちが、外宇宙から飛来した2体の謎の生き物によって「地球を守る」防衛部と「地球を征服する」征服部に分かれ、繰り広げられる戦いをコミカルに描く。
"
デュラララ!!×2 承
",東京・池袋を舞台にした群像劇。高校生、オカルト、カラーギャングを中心とした物語。あれから半年……僕らは何も変わってない。
"
新妹魔王の契約者
",高校1年生の東城刃更は父親の東城迅と2人暮らしであったが、成瀬澪と成瀬万理亜が新しい家族の一員となり、幸せの毎日を送っていた。だが迅が出張で家を空けることになり、しばらくは3人で過ごすことに...
"
デス・パレード
",謎のバー「クイーン・デキム」に今日も2人の人物が来店してきた。バーテンダーのデキムは2人にデスゲームを行うよう、そそのかす。
"
銃皇無尽のファフニール
","25年前、地球上に突如姿をみせたドラゴンと呼ばれる生物。動くだけで街を破壊するそれらは人々から「竜災」と呼ばれ、恐れられていた。やがて人間の中にドラゴンと同じ力を持つ""D""と呼ばれる少女が生..."
"
みりたり！
",平凡なオタクの高校生・矢野宗平の元に現れたのは戦車に乗った少女・ルト中尉とハルカ少尉だった。一般常識の大きく欠けた軍人少女達と、それに巻き込まれる一般人の宗平、そして彼らをいじっては楽しむお...
"
戦国無双
",戦国無双シリーズ「戦国無双4」のTVアニメ化。
"
ISUCA -イスカ-
","貧乏学生・浅野真一郎と島津37代目仮当主・島津朔邪を中心に描く学園退魔ファンタジーアクション。
キャッチフレーズは「こんな屈辱（コト）して…責任をとれ！」"
"
アニメで分かる心療内科
",心療内科にて扱ううつ病、認知症、適応障害などの症例について、登場人物のやり取りを通して解説を行うギャグ作品
