title,info
"
彼方のアストラ
",ケアード高校2年B組のアリエス・スプリングは、惑星キャンプに出発するムーサニッシュ宇宙港で、無作為に選ばれたB5班のメンバーと顔合わせをする。うち1人は、宇宙港で引ったくりから荷物を取り返し...
"
天気の子
","天候の調和が狂っていく時代に、運命に翻弄される少年と少女が自らの生き方を「選択」するストーリー。
東京にやってきた家出少年・帆高が出会った、不思議な力を持つ少女・陽菜。ふたりの恋の物語は、美..."
"
ダンベル何キロ持てる?
",食べることが大好きな皇桜女学院の女子高生・紗倉ひびきは友人の上原彩也香から最近太り気味であることを指摘される。ダイエットのために一念発起したひびきが近所に新しく出来たシルバーマンジムの見学に...
"
Dr.STONE
",高校生の大木大樹は、以前より想いを馳せていた小川杠に自分の気持ちを告白しようとしていた。その宣言を聞いた幼馴染の千空から心の籠っていない激励を受け、大樹は遂に杠を学校のクスノキの木の前に呼び...
"
炎炎ノ消防隊
",幼い頃からヒーローに憧れを抱く少年・シンラは、12年前に突然の火事によって母親と生まれたばかりの弟を亡くしてしまう。足から炎を出す事ができる「第三世代」の能力者であったシンラは、自らの体から...
"
ギヴン
",もっと歌いたい、君のとなりで。
"
スタミュ 高校星歌劇(第3期)
","２学期が始まり、綾薙祭でのクラス公演に向けて動き出した星谷たち。
初めて指導者の助けを借りずに作り上げるステージ。
同じ班となったteam鳳、team柊、揚羽、蜂矢、北原、南條は、
手を取り..."
"
ダンジョンに出会いを求めるのは間違っているだろうかII
",１８階層にて黒い階層主を撃破し、無事に生還した【ヘスティア・ファミリア】所属のベル・クラネル。ダンジョン探索の合間に開かれたささやかな酒宴。その席でベルは、他の冒険者から、あからさまな挑発を...
"
まちカドまぞく
",架空の町「多魔市」を舞台に、突然魔族の力に目覚めた闇の一族の末裔である吉田優子（シャドウミストレス優子）が、闇の一族の始祖であるリリスに使命を与えられ、光の一族の末裔である魔法少女の千代田桃...
"
ミュウツーの逆襲 EVOLUTION
",全世界に告ぐ――。原点にして、最高峰。「清らかな心と、会いたいと強く願う気持ち」その二つをもつ冒険者の前にだけ姿を現すという幻のポケモン・ミュウ。全てのポケモンの“はじまり”と言われ、世界中...
"
荒ぶる季節の乙女どもよ。
",モモやハリー・ポッターなどを愛読する小野寺和紗は、高校で文芸部に入部する。題材として扱われるのは、日本の純文学ばかりで戸惑いながらも、男女交際潔癖症の部長・曾根崎り香、謎オーラを持つ小説家志...
"
女子高生の無駄づかい
",都立さいのたま女子高等学校に通う個性派ぞろいのJKたちが女子高生活を無駄に浪費する日常学園コメディ
"
グランベルム
",真っ赤な満月の夜。ごく普通の高校生活を送っていた小日向満月は、忘れ物を取りに戻った学校で世界で唯一の魔術師になるために行われる戦い“グランベルム”に巻き込まれてしまう。そこで出会った少女・新...
"
コップクラフト
",太平洋上の架空の島、カリアエナ島のサンテレサ市という街が舞台。異世界と地球をつなぐゲートが出現し、異世界人との交流が始まった地球で起こる特殊な犯罪と、生まれた世界の異なる二人の刑事がそれを追...
"
手品先輩
",高校に入学して部活探しをしていた男子生徒が偶然迷い込んだ廃部寸前の奇術部で、たった1人の部員である、かわいいけどあがり症でドジな先輩と遭遇、強引に手品の助手にされてしまう。
"
ロード・エルメロイII世の事件簿 -魔眼蒐集列車 Grace note-
",日本の冬木市にて行われた第四次聖杯戦争から10年後。参加者の一人であるウェイバー・ベルベットは魔術協会のもとで時計塔の講師に就いたうえ、わけあってエルメロイ派の当主の座を預かり、ロード・エル...
"
あんさんぶるスターズ!
",男性アイドル育成に特化した私立夢ノ咲学院。そのアイドル科に通う2年生の明星スバル・氷鷹北斗・遊木真・衣更真緒は、試験的に新設されたプロデュース科にたった一人転入してきた女子生徒、あんずと出会...
"
魔王様、リトライ!
",ゲーム運営者の社会人「大野晶」は気づくと異世界の森におり、そこでは自分の作成したプレイヤーキャラクターの魔王「九内伯斗」の姿になっていた。その状況に混乱する伯斗だが、森の中で怪物に襲われてい...
"
ナカノヒトゲノム【実況中】
",ナチュラル実況で名を馳せるゲーム実況者・入出アカツキが、謎のフリーゲーム『ナカノヒトゲノム』をクリアした。その翌日、アカツキが目を覚ますと、そこは『ナカノヒトゲノム』の世界。8人の実況者に課...
"
ドラゴンクエスト ユア・ストーリー
",少年リュカは父パパスと旅を続けていた。 その目的は、ゲマ率いる魔物たちに連れ去られた母を取り戻すこと。 旅の道中、遂にゲマと遭遇し、魔物たちと激しい戦いを繰り広げるパパス。 しかし一瞬のスキ...
"
からかい上手の高木さん②
","とある中学校、隣の席になった女の子・高木さんに何かとからかわれる男の子・西片。
高木さんをからかい返そうと策を練るも、いつも高木さんに見透かされてしまう。

季節はめぐり2年生に進級した西片..."
"
ヴィンランド・サガ
",11世紀初めの西ヨーロッパ、フランク王国領。この時代、ヨーロッパの海という海、川という川に出没し、恐るべき速度で襲撃と略奪を繰り返す北の蛮族ヴァイキングは、人々の恐怖の的だった。その日も、と...
"
ありふれた職業で世界最強
",いじめられっ子のオタクである高校生、南雲ハジメはクラスメイトと共に異世界トータスへと召喚される。次々に戦闘向けのチート能力を手に入れたクラスメイトとは裏腹に、ハジメの得た力は非戦闘向けの「錬...
"
可愛ければ変態でも好きになってくれますか?
","主人公・桐生 慧輝は、生まれて初めてラブレターを受け取る。
そのラブレターには、差出人名は記されていなかったものの、女物の白いパンツが添えられていた。
慧輝は自分の周囲にいる少女たちの中から..."
"
ケンガンアシュラ
",企業、商人たちが巨額の利益を賭け、雇った闘技者によって素手による格闘仕合を行い、勝ったほうが全てを得るという「拳願仕合」。商人たちの争いを収める手段として、江戸中期に発祥したと言われているそ...
"
ソウナンですか?
",飛行機事故のせいで無人島に漂着した、鬼島ほまれ、鈴森明日香、天谷睦、九条紫音の女子高校生4人組は、その日からサバイバル生活に突入する。ほまれの持つ知識を生かし、救助が来ることを願って苦労しな...
"
とある科学の一方通行
",東京都の西側3分の1の規模、総人口230万人のうち8割を学生が占める「学園都市」。その学園都市でも7人しかいない「超能力者（レベル5）」の1人であり、学園都市最強の超能力者「一方通行（アクセ...
"
Re:ステージ!ドリームデイズ♪
",遅咲きの桜がまだ残る頃、稀星学園高尾校に転校してきた舞菜は生徒会副会長の実に部活棟を案内されると、謡舞踊部という部に迷い込む。そこにいた瑞葉にサインを求められる舞菜だったが、よく見るとそれは...
"
戦姫絶唱シンフォギアXV
","過去から現在に向けて紡がれたいくつもの物語は、ＸＶに集束していく。

聖骸を巡る攻防は、どこまでも真夏の只中。

はじける湖面を舞台に、少女たちの歌声が輝きを放つ。"
"
うちの娘の為ならば、俺はもしかしたら魔王も倒せるかもしれない。
",魔人族の少女・ラティナは、予言によって祖国を追放され、自身が暮らしていける土地を求めて父親と隣国を目指していたが、その途中、父親は森の中で行き倒れてしまう。一人残されたラティナが彼の亡骸のそ...
"
かつて神だった獣たちへ
",パトリア大陸で勃発した北部パトリアユニオンと南部パトリア連合の10年にわたる内戦が、パトリアユニオンの異形の兵士擬神兵の活躍で和平に至ってから5年後の世界。神として凱旋した擬神兵たちは圧倒的...
"
7SEEDS
","少女ナツが目を覚ますと、辺りは海。

突然荒れ狂う海に放り出された彼女は、嵐と蟬丸、牡丹と共に島へと辿り着く。

その島には未開のジャングルが広がり、巨大化した植物や、
凶暴化した動物や昆虫..."
"
異世界チート魔術師
",いつもの日常を送っていた高校生の西村太一と吾妻凛の二人は、ある日突然異世界へ飛ばされてしまう。異世界での生活のために、とりあえず冒険者になろうとした二人だが、ギルドで受けた魔力検査でとんでも...
"
通常攻撃が全体攻撃で二回攻撃のお母さんは好きですか?
",主人公・大好真人は若過ぎる見た目の実母・真々子を「母親」と思えず苦手意識を持っていた。典型的な思春期の息子だったことと、学校で行った内閣の匿名アンケートに名前を書いてしまい特定しやすいという...
"
二ノ国
",キャッチコピーは「命を選べ。」
"
胡蝶綺 ～若き信長～
",元服前後である10代前後の織田信長の身に起こったとされる出来事を元にした歴史ドラマが描かれる
"
ビジネスフィッシュ
",2019年、「働き方改革」が声高に謳われ、働くこと自体への向き合い方や考え方が変化する中で、変化を最も求められる最たる者、それが「サラリーマン」。
"
トライナイツ
",体格に恵まれずラグビーを諦めた過去のある遥馬理久は、進学先の蒼嵐高校で理想的なプレーをする狩矢光を目撃し、思わず的確なアドバイスを出す。プレーが改善された光は、より高みを目指すために理久を勧...
"
BEM
","湾港都市「リブラシティ」。
政治・経済・文化の中心であり、街の“富”が結集した「アッパーサイド」と、汚職や犯罪に溢れ、人々がお互いを疑い合わざるを得ない「アウトサイド」、その両エリアを分かつ..."
"
指先から本気の熱情-幼なじみは消防士-
",「今夜、俺んち…来る？」
"
キャノン・バスターズ
",2体のロボットと不死身のガンマン、そして巨大なピンクのキャデラック。役者はそろった。いざ、ワイルドすぎる大冒険の旅へ。 
